source,t_recv,seq,epoch,body_sha256,http_status,elapsed_ms,symbol,company_name,sector_id,market_category,open,high,low,close_published,yclose,day_trades,day_volume,day_value_mn,yearly_high,yearly_low,ref_7d,ref_15d,ref_30d,ref_90d,ref_180d,ref_365d,floor_flag,sme_flag,spot_flag,t_source_str,raw_keys,zero_fields
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,APEXFOODS,Apex Foods Limited,8.0,A,261.7,266.8,256.9,258.4,259.8,314.0,21972.0,5.765,313.9,195.0,272.5,281.2,280.0,278.9,222.7,250.7,0.0,0,0,2026-09-08 14:02:32,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,APEXFOOT,Apex Footwear Limited.,18.0,A,206.9,208.8,204.5,204.9,206.3,220.0,15096.0,3.111,267.0,169.5,204.7,213.5,216.0,203.1,183.8,191.2,0.0,0,0,2026-09-08 14:08:40,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,APEXSPINN,Apex Spinning & Knitting Mills Limited,20.0,A,284.2,288.0,270.2,274.2,277.4,541.0,27965.0,7.865,440.0,125.4,345.9,343.7,341.2,336.7,191.1,151.3,0.0,0,0,2026-09-08 14:06:21,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,APEXTANRY,Apex Tannery Limited,18.0,B,99.7,101.0,95.3,96.4,97.6,266.0,32596.0,3.188,129.5,51.1,103.4,103.1,102.4,107.3,63.8,79.5,0.0,0,0,2026-09-08 14:08:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,APEXWEAV, Apex Weaving And Finishing Mills Ltd.,20.0,SME,9.3,9.5,8.9,8.9,9.2,57.0,21234.0,0.194,14.7,4.3,10.3,9.7,10.1,11.0,6.8,6.3,,1,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,APOLOISPAT,Appollo Ispat Complex Limited,6.0,Z,3.0,3.1,2.9,3.0,3.0,56.0,108687.0,0.325,4.8,1.3,3.0,3.2,3.4,3.4,3.7,2.9,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,APSCLBOND,Apsclbond,4.0,A,1057.0,1057.0,1057.0,1057.0,1051.0,1.0,1.0,0.001,2677.5,1040.0,1057.0,1050.5,1101.0,1190.0,1815.0,2550.0,0.0,0,0,2026-08-27 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ARAMIT,Aramit Limited,13.0,A,200.0,200.9,189.0,189.8,195.5,121.0,9441.0,1.839,247.0,156.0,202.2,216.4,204.3,179.0,166.4,248.6,0.0,0,0,2026-09-08 14:01:27,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ARAMITCEM,Aramit Cement Ltd.,2.0,Z,11.6,12.1,11.4,11.7,11.8,34.0,7598.0,0.089,15.0,7.6,12.1,12.0,12.7,12.9,11.1,13.5,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ARGONDENIM,Argon Denims Limited,20.0,A,22.8,23.2,22.2,22.3,22.8,1173.0,2409013.0,54.816,25.9,15.8,22.7,22.3,23.8,18.6,16.8,19.9,0.0,0,0,2026-09-08 14:08:14,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ASIAINS,Asia Insurance Limited,10.0,A,42.5,42.8,40.9,41.3,41.8,320.0,178374.0,7.496,48.4,24.4,40.8,43.8,44.6,45.7,37.9,30.9,0.0,0,0,2026-09-08 14:07:49,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ASIAPACINS,Asia Pacific General Insurance,10.0,A,49.8,50.4,47.3,47.7,48.9,263.0,96728.0,4.709,55.7,27.7,47.2,50.5,53.1,47.0,36.6,37.2,0.0,0,0,2026-09-08 14:09:25,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ASIATICLAB,Asiatic Laboratories Limited,16.0,A,105.4,108.5,100.8,101.8,105.3,921.0,242020.0,25.12,146.9,44.2,106.7,117.2,117.9,128.3,69.3,53.7,0.0,0,0,2026-09-08 14:08:20,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ATCSLGF,Asian Tiger Sandhani Life Growth Fund,14.0,A,7.0,7.7,6.9,7.5,7.0,779.0,9739983.0,70.601,7.7,6.9,7.5,7.5,7.5,7.5,7.5,7.5,0.0,0,1,2025-04-30 15:01:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,ATLASBANG,Atlas Bangladesh Limited.,6.0,Z,85.9,90.6,84.2,84.4,82.5,88.0,6515.0,0.556,102.0,44.2,83.1,85.2,95.0,70.7,63.1,63.6,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,AZIZPIPES,Aziz Pipes Limited.,6.0,Z,77.3,84.0,76.9,77.7,79.2,155.0,9655.0,0.751,84.5,35.8,78.3,83.6,81.3,68.9,48.7,57.2,0.0,0,0,2026-09-08 14:02:17,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BANGAS,Bangas Limited,8.0,B,124.4,127.0,123.0,123.5,124.0,181.0,16239.0,2.023,157.0,93.0,124.5,130.2,135.5,137.2,117.1,135.9,0.0,0,0,2026-09-08 14:09:57,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BANK,Bank Sector,,,14.91,15.01,14.67,14.75,14.8,8080.0,21256615.0,407.84,17.56,13.07,14.84,15.15,15.31,14.65,16.21,15.8639,,0,0,2026-09-08 14:09:59,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BANKASI1PB,Bank Asia 1st Perpetual Bond,4.0,N,8650.0,8650.0,8650.0,8650.0,4650.0,1.0,2.0,0.017,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,0.0,0,0,2025-06-23 14:20:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BANKASIA,Bank Asia Limited,1.0,A,17.0,17.0,16.8,16.8,16.9,146.0,119043.0,2.007,23.9,16.5,17.0,17.3,17.9,18.0,20.46,17.51,0.0,0,0,2026-09-08 14:06:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BARKAPOWER,Baraka Power Limited,9.0,Z,10.4,10.5,10.0,10.1,10.2,299.0,388813.0,3.961,12.5,5.2,10.5,10.5,9.8,8.4,7.8,12.7,0.0,0,0,2026-09-08 14:06:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BATASHOE,Bata Shoe Company(bangladesh) Ltd.,18.0,A,906.0,906.0,886.0,886.2,887.7,36.0,316.0,0.281,927.0,770.1,897.4,910.9,903.2,859.4,836.1,876.5,0.0,0,0,2026-09-08 14:09:04,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BATBC,British American Tobacco Bangladesh Company Limited,8.0,A,233.9,235.9,229.5,230.4,231.6,747.0,58392.0,13.535,293.1,205.8,230.2,239.7,241.0,215.9,226.9,292.4,0.0,0,0,2026-09-08 14:05:08,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BAYLEASING,Bay Leasing & Investment Limited,7.0,Z,4.8,4.8,4.6,4.7,4.6,30.0,100536.0,0.473,6.6,2.5,4.8,4.9,5.5,4.5,6.1,4.7,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BBS,Bangladesh Building Systems Ltd.,6.0,B,12.9,13.0,12.3,12.4,12.6,267.0,294721.0,3.713,16.7,6.5,12.9,13.5,15.6,14.1,10.2,13.2,0.0,0,0,2026-09-08 14:06:23,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BBSCABLES,Bbs Cables Limited,6.0,B,18.0,18.4,17.1,17.4,17.9,491.0,470831.0,8.352,26.8,11.6,18.4,19.3,22.8,24.6,16.1,22.7,0.0,0,0,2026-09-08 14:09:58,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDAUTOCA,Bangladesh Autocars Limited,6.0,B,189.7,195.0,183.9,185.6,185.5,549.0,30270.0,5.722,269.0,95.0,192.4,213.0,215.9,228.8,136.0,134.1,0.0,0,0,2026-09-08 14:03:02,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDCOM,Bdcom Online Limited.,11.0,A,30.0,30.6,29.9,30.0,29.8,521.0,428367.0,12.935,36.8,22.5,28.7,30.4,32.9,29.5,26.6,31.14,0.0,0,0,2026-09-08 14:04:14,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDFINANCE,Bangladesh Finance And Investment Co.ltd.,7.0,Z,12.8,12.8,12.4,12.5,12.3,30.0,24202.0,0.302,17.9,10.1,12.7,12.8,13.9,13.2,14.0,9.9,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDLAMPS,Bangladesh Lamps Limited.,6.0,A,234.9,234.9,222.7,223.7,228.3,772.0,100324.0,22.797,237.0,110.1,214.8,225.8,186.6,185.0,134.6,170.4,0.0,0,0,2026-09-08 14:06:14,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDPAINTS,Bd Paints Limited,16.0,SME,36.5,38.0,34.0,35.9,34.9,117.0,51131.0,1.827,60.0,19.0,34.4,38.5,44.0,50.8,31.0,34.3,,1,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDSERVICE,Bangladesh Services,21.0,,0.0,0.0,0.0,5.2,5.2,0.0,0.0,0.0,,,4.6,4.6,4.6,4.6,4.6,4.6,0.0,0,0,2025-04-30 15:01:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]","[""open"", ""high"", ""low""]"
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDTHAI,Bangladesh Thai Aluminium Limited.,6.0,B,16.7,16.9,15.8,16.0,16.4,728.0,1010002.0,16.419,22.7,8.4,15.4,15.4,18.8,13.8,11.1,14.6,0.0,0,0,2026-09-08 14:09:17,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDTHAIFOOD,Bd Thai Food & Beverage Limited,8.0,B,25.4,25.5,24.6,24.7,25.1,956.0,1631395.0,40.765,31.5,8.5,24.5,23.8,25.3,27.2,17.0,16.3,0.0,0,0,2026-09-08 14:02:46,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:30:35.234008+00:00,1,2652a96ab6bf413d994c0b47b4c545d5,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,951,BDWELDING,Bd. Welding Electrodes,9.0,Z,12.8,12.8,12.3,12.4,12.5,43.0,11464.0,0.144,20.8,6.8,12.8,13.6,14.0,16.2,16.3,10.2,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
