regime,variant,footprint,outcome,horizon,door_outcome,placebo,n_guarded_rows,n_population,n_occurrences,n_no_outcome,unmeasurable_share,n_measured,n_dates,n_hit,n_failed,n_distinct_doors,n_symbols_hit,top3_symbol_share,hit_rate,fail_share,base_sameday,lift_sameday,t_sameday,base_volmatched,excess_volmatched,lift_volmatched,t_volmatched,t_volmatched_nw,base_shockmatched,lift_shockmatched,t_shockmatched_nw,within_parent,within_parent_t_nw,within_parent_dates,within_parent_diff,within_parent_test,ref_moved_used,lift_vm_vs_ref_volume,lift_vm_vs_ref_moved,p_volmatched_nw,fdr10_volmatched_nw,eligible
DISCOVERY,fresh_both,PLACEBO_F13_volume_price_divergence,limit_up,5,True,True,362402.0,315269.0,718.0,40.0,0.055710306406685235,678.0,486.0,16.0,662.0,12.0,12.0,0.4375,0.02359882005899705,0.976401179941003,0.02855819112107005,0.8263415550008695,-1.0217528282961197,0.029753374049157753,-0.0061545539901607035,0.7931476954515374,-1.23612146505914,-1.0961852183296286,0.02829170234492983,0.8341251357476623,-1.081901904954631,,,,,,"MAX(F16u,F16d)",0.5110200814544237,0.45957031905011125,,False,False
DISCOVERY,fresh_both,PLACEBO_F14_volume_no_range,limit_up,5,True,True,362402.0,315269.0,961.0,53.0,0.055150884495317375,908.0,574.0,24.0,884.0,21.0,21.0,0.25,0.02643171806167401,0.973568281938326,0.02659550025634911,0.9938417328835166,0.896406239016648,0.03409212570412346,-0.007660407642449452,0.7753027279984797,-0.19692916970764485,-0.17845055723457634,0.032701555659379815,0.808270968420812,-0.06397756122143736,,,,,,"MAX(F16u,F16d)",0.4995226809403598,0.4492304826831005,,False,False
DISCOVERY,fresh_both,PLACEBO_F15_REF_abnormal_volume,limit_up,5,True,True,362402.0,315269.0,16099.0,499.0,0.030995714019504315,15600.0,1361.0,466.0,15134.0,224.0,140.0,0.06437768240343347,0.029871794871794873,0.9701282051282051,0.026238989167909153,1.1384506727998775,2.582817923803766,0.03430651140911254,-0.004434716537317668,0.8707325124250404,-2.145101908342777,-1.4770028898741032,0.03398028109724929,0.8790920471288567,-1.0679135559611126,,,,,,"MAX(F16u,F16d)",0.5610074920171624,0.5045249716254535,,False,True
DISCOVERY,fresh_both,PLACEBO_F16u_REF_moved_up,limit_up,5,True,True,362402.0,315269.0,14502.0,715.0,0.049303544338711904,13787.0,1346.0,420.0,13367.0,324.0,166.0,0.06190476190476191,0.0304634800899398,0.9695365199100602,0.025659527862917544,1.1872190420917603,3.3294600246058907,0.0309034879258469,-0.0004400078359070997,0.9857618713796028,1.1112397476822418,1.0532849916875446,0.030656060049066264,0.9937180459974885,0.8782494777997423,,,,,,"MAX(F16u,F16d)",0.6351201859324438,0.5711759617223013,,False,True
DISCOVERY,fresh_both,PLACEBO_F16d_REF_moved_down,limit_up,5,True,True,362402.0,315269.0,7691.0,540.0,0.07021193602912496,7151.0,1221.0,170.0,6981.0,155.0,108.0,0.06470588235294118,0.023772898895259405,0.9762271011047406,0.02561394560087946,0.9281232679139897,-0.4974667426412784,0.028835235781730955,-0.0050623368864715496,0.8244392060883068,-1.6482244509769848,-1.6274380289872707,0.028833395235959326,0.8244918331924793,-2.0208482729179544,,,,,,"MAX(F16u,F16d)",0.5311810053354802,0.4777014308334131,,False,True
DISCOVERY,fresh_both,PLACEBO_F17_abnormal_volume_persistent,limit_up,5,True,True,362402.0,315269.0,7647.0,201.0,0.02628481757551981,7446.0,1244.0,271.0,7175.0,123.0,96.0,0.08487084870848709,0.036395380069836156,0.9636046199301639,0.026258287783766095,1.3860530575926282,4.074821177131364,0.03817994783936855,-0.001784567769532397,0.9532590307079395,-0.3857455046067016,-0.2651119674301981,0.03889812196004382,0.9356590559107587,-0.27826838840064283,,,,,,"MAX(F16u,F16d)",0.6141788097136328,0.5523429739406153,,False,True
DISCOVERY,fresh_both,PLACEBO_F18_quiet_volume_repeat,limit_up,5,True,True,362402.0,315269.0,2772.0,77.0,0.027777777777777776,2695.0,952.0,98.0,2597.0,60.0,54.0,0.1326530612244898,0.03636363636363636,0.9636363636363636,0.02669834818269169,1.3620182085725663,2.2980892486197346,0.03743235205129694,-0.0010687156876605791,0.9714494112954478,-0.20685893120820575,-0.15134759797219818,0.037264395184048796,0.9758278964152353,-0.18641954487245635,,,,,,"MAX(F16u,F16d)",0.6258987577420054,0.5628829516247021,,False,True
DISCOVERY,fresh_both,PLACEBO_F01_quiet_volume,abn_up,1,True,True,362402.0,315269.0,5850.0,44.0,0.007521367521367521,5806.0,1223.0,64.0,5742.0,64.0,58.0,0.09375,0.011023079572855667,0.9889769204271444,0.014434576538655769,0.7636579807752504,-2.0442165217972987,0.012206235587382354,-0.0011831560145266866,0.9030695412966041,-0.6851570524122449,-0.7174425554728946,0.01212850564788722,0.9088571908919284,-0.4996391944486679,,,,,,"MAX(F16u,F16d)",0.36742458183061827,0.364065395512235,,False,True
DISCOVERY,fresh_both,PLACEBO_F02_quiet_volume_persistent,abn_up,1,True,True,362402.0,315269.0,23764.0,204.0,0.008584413398417775,23560.0,1381.0,257.0,23303.0,257.0,165.0,0.054474708171206226,0.010908319185059422,0.9890916808149406,0.014480485416214712,0.7533117068606477,-4.041858365850531,0.013436994266095634,-0.002528675081036212,0.8118124462241834,-2.831294433390444,-2.8355117132848835,0.012835812760614464,0.8498347076649964,-2.1536471691795023,,,,,,"MAX(F16u,F16d)",0.33029554750628537,0.32727581409955997,,False,True
DISCOVERY,fresh_both,PLACEBO_F03_dip_recovered,abn_up,1,True,True,362402.0,315269.0,2717.0,24.0,0.008833271991166729,2693.0,1016.0,30.0,2663.0,30.0,30.0,0.1,0.011139992573338284,0.9888600074266617,0.01428109510885367,0.7800517039083343,-1.4270616417760191,0.013265740979225909,-0.002125748405887624,0.8397565270408538,-1.189772991472235,-1.1791900424511617,0.012942461617949265,0.8607321313504052,-1.2852500150482102,,,,,,"MAX(F16u,F16d)",0.34166492908676094,0.3385412508898875,,False,True
DISCOVERY,fresh_both,PLACEBO_F04_dip_recovered_persistent,abn_up,1,True,True,362402.0,315269.0,1321.0,14.0,0.010598031794095382,1307.0,728.0,13.0,1294.0,13.0,12.0,0.3076923076923077,0.009946442234123947,0.990053557765876,0.014640512279448119,0.6793780193119638,-1.6789112370784407,0.013753376669296942,-0.0038069344351729945,0.7232000164969232,-1.53930265292027,-1.5040873713988177,0.014119824722237074,0.7044309989528031,-1.5801779094131887,,,,,,"MAX(F16u,F16d)",0.2942425267269696,0.29155240875733573,,False,False
DISCOVERY,fresh_both,PLACEBO_F05_departure_calm,abn_up,1,True,True,362402.0,315269.0,14069.0,171.0,0.012154381974553983,13898.0,1365.0,181.0,13717.0,181.0,133.0,0.049723756906077346,0.013023456612462224,0.9869765433875378,0.014201588638524831,0.9170422368898453,-1.8620918402041557,0.01326744848170046,-0.0002439918692382359,0.9816097368250746,-0.7431732091159065,-0.7303062080151096,0.013241507914544816,0.9835327438921757,-0.4139613944957347,,,,,,"MAX(F16u,F16d)",0.3993795943510386,0.3957282587150252,,False,True
DISCOVERY,fresh_both,PLACEBO_F06_departure_any,abn_up,1,True,True,362402.0,315269.0,30493.0,362.0,0.011871577083265012,30131.0,1366.0,343.0,29788.0,343.0,193.0,0.043731778425655975,0.011383624838206497,0.9886163751617935,0.013972021589078043,0.8147442920575717,-3.9518582787958088,0.012711700357933472,-0.0013280755197269747,0.895523377492287,-2.013597858627928,-1.9109751996732185,0.012543881195733278,0.9075041975109398,-1.754862452957159,,,,,,"MAX(F16u,F16d)",0.3643543353507673,0.36102321881997906,,False,True
DISCOVERY,fresh_both,PLACEBO_F07_idio_activity,abn_up,1,True,True,362402.0,315269.0,5242.0,45.0,0.008584509729111026,5197.0,913.0,50.0,5147.0,50.0,45.0,0.12,0.009620935154897056,0.990379064845103,0.013677770235996926,0.7033993837370393,-2.4934722521754686,0.011824648133704324,-0.002203712978807268,0.8136339488592539,-1.1175934696874228,-0.979901983561888,0.012143043976313172,0.7923001163187857,-1.2317920488081975,,,,,,"MAX(F16u,F16d)",0.33103664751396944,0.32801013858614536,,False,True
DISCOVERY,fresh_both,PLACEBO_F08u_idio_move_up,abn_up,1,True,True,362402.0,315269.0,8958.0,137.0,0.015293592319714222,8821.0,1093.0,86.0,8735.0,86.0,70.0,0.08139534883720931,0.009749461512300193,0.9902505384876998,0.01356189064611755,0.7188866041396105,-2.391841944600881,0.012129953667532282,-0.002380492155232089,0.8037509276227618,-1.3509873862818662,-1.0906812910824442,0.011959011833142416,0.8152397245131222,-0.8570749838814927,,,,,,"MAX(F16u,F16d)",0.3270156227988323,0.32402587616693757,,False,True
DISCOVERY,fresh_both,PLACEBO_F08d_idio_move_down,abn_up,1,True,True,362402.0,315269.0,2884.0,56.0,0.019417475728155338,2828.0,909.0,31.0,2797.0,31.0,30.0,0.12903225806451613,0.010961810466760962,0.9890381895332391,0.014074993345466693,0.7788146109704249,-0.4902442574974163,0.01286842868151179,-0.001906618214750827,0.8518375271807593,-0.0016661703010379936,-0.001819221829785006,0.013270552535931696,0.8260251739391014,0.08564358190388557,,,,,,"MAX(F16u,F16d)",0.34658022765626784,0.34341161124752195,,False,True
DISCOVERY,fresh_both,PLACEBO_F09_idio_quiet_volume,abn_up,1,True,True,362402.0,315269.0,1869.0,17.0,0.00909577314071696,1852.0,736.0,26.0,1826.0,26.0,26.0,0.11538461538461539,0.014038876889848811,0.9859611231101512,0.013842461468703627,1.014189342089863,-1.1824646175374518,0.011491244684760996,0.002547632205087816,1.2217020240171488,-0.27820220064843876,-0.2865319168094365,0.011207414345913264,1.252641907985496,0.013157101173808722,,,,,,"MAX(F16u,F16d)",0.4970639964798565,0.49251957931534085,,False,False
DISCOVERY,fresh_both,PLACEBO_F10_coil_then_volume,abn_up,1,True,True,362402.0,315269.0,249.0,0.0,0.0,249.0,211.0,6.0,243.0,6.0,6.0,0.5,0.024096385542168676,0.9759036144578314,0.01393329368857159,1.7294105816439576,0.46179407355992724,0.012803793185464783,0.011292592356703893,1.8819724118571013,0.6245277241936448,0.5651914093985887,0.011629652141700334,2.071978185466657,0.5598347372209221,,,,,,"MAX(F16u,F16d)",0.7657028554529057,0.7587024023444903,,False,False
DISCOVERY,fresh_both,PLACEBO_F11_closing_strength,abn_up,1,True,True,362402.0,315269.0,941.0,9.0,0.009564293304994687,932.0,603.0,13.0,919.0,13.0,13.0,0.23076923076923078,0.013948497854077254,0.9860515021459227,0.014099143507341037,0.9893152620806118,-0.4337767796320874,0.01302093958806277,0.0009275582660144832,1.0712358935191468,-0.2346620306709009,-0.22511713417850007,0.015216555899148679,0.9166658964435987,-0.9458343327169544,,,,,,"MAX(F16u,F16d)",0.4358450620016513,0.4318603401250791,,False,False
DISCOVERY,fresh_both,PLACEBO_F12_closing_strength_10s,abn_up,1,True,True,362402.0,315269.0,1206.0,9.0,0.007462686567164179,1197.0,658.0,11.0,1186.0,11.0,11.0,0.2727272727272727,0.009189640768588136,0.9908103592314119,0.012995389463099728,0.7071462378778277,-1.178337158342103,0.010982372918891136,-0.0017927321503029992,0.8367627685252553,-0.3917073519861344,-0.3942970557085153,0.01007505675425475,0.9121180150878359,0.03046123231106643,,,,,,"MAX(F16u,F16d)",0.34044688283407004,0.33733434064852935,,False,False
DISCOVERY,fresh_both,PLACEBO_F13_volume_price_divergence,abn_up,1,True,True,362402.0,315269.0,718.0,10.0,0.013927576601671309,708.0,506.0,10.0,698.0,10.0,10.0,0.3,0.014124293785310734,0.9858757062146892,0.015481652096501592,0.9123247116825741,-0.20595425627015454,0.01596275190529663,-0.0018384581199858956,0.8848282469781495,-0.1672269632376266,-0.1797086393693878,0.016757095882220508,0.8428843449118645,-0.3863585415338292,,,,,,"MAX(F16u,F16d)",0.3600028943187303,0.35671156092141465,,False,False
DISCOVERY,fresh_both,PLACEBO_F14_volume_no_range,abn_up,1,True,True,362402.0,315269.0,961.0,6.0,0.006243496357960458,955.0,595.0,12.0,943.0,12.0,12.0,0.25,0.012565445026178011,0.987434554973822,0.013878591653427646,0.9053832939219505,0.411385911556401,0.011860606468676914,0.0007048385575010967,1.0594268564059122,0.8071687339345549,0.7866924041613164,0.012846252317302518,0.9781409173517251,0.44923354224005346,,,,,,"MAX(F16u,F16d)",0.4310404148236247,0.42709961952644654,,False,False
DISCOVERY,fresh_both,PLACEBO_F15_REF_abnormal_volume,abn_up,1,True,True,362402.0,315269.0,16099.0,112.0,0.006956953848065097,15987.0,1366.0,158.0,15829.0,158.0,112.0,0.06962025316455696,0.009883029961843998,0.990116970038156,0.01444958384906327,0.6839664079657692,-4.006102378146363,0.012159671714308618,-0.0022766417524646195,0.8127711170207307,-1.9207799148856426,-1.8339108899276404,0.011905098963977685,0.8301510127507515,-1.907199160814395,,,,,,"MAX(F16u,F16d)",0.33068559412000337,0.32766229470459723,,False,True
DISCOVERY,fresh_both,PLACEBO_F16u_REF_moved_up,abn_up,1,True,True,362402.0,315269.0,14502.0,193.0,0.013308509171148807,14309.0,1353.0,155.0,14154.0,155.0,114.0,0.07096774193548387,0.010832343280452862,0.9891676567195471,0.014127590331992564,0.7667509480312812,-2.607603895332348,0.012866202919945072,-0.00203385963949221,0.8419223097795746,-1.4531928439754187,-1.4506521541083173,0.012363153415524814,0.8761796377007128,-0.966046139000543,,,,,,"MAX(F16u,F16d)",0.3425461035486611,0.3394143691972926,,False,True
DISCOVERY,fresh_both,PLACEBO_F16d_REF_moved_down,abn_up,1,True,True,362402.0,315269.0,7691.0,139.0,0.018073072422311792,7552.0,1241.0,71.0,7481.0,71.0,61.0,0.09859154929577464,0.009401483050847457,0.9905985169491526,0.012826170581892577,0.7329922045571463,-1.7301872499805204,0.012006941453394857,-0.0026054584025473997,0.7830039887626229,-1.1259675106961569,-1.210055150005544,0.012039046777097221,0.7809159001468955,-1.004917988711745,,,,,,"MAX(F16u,F16d)",0.3185744840090032,0.3156619106511259,,False,True
DISCOVERY,fresh_both,PLACEBO_F17_abnormal_volume_persistent,abn_up,1,True,True,362402.0,315269.0,7647.0,53.0,0.006930822544788806,7594.0,1250.0,72.0,7522.0,72.0,63.0,0.08333333333333333,0.00948116934421912,0.9905188306557808,0.014542835900220012,0.6519477637835193,-4.741730373429091,0.011317323053744466,-0.0018361537095253466,0.8377572416369404,-1.9515238660679708,-1.9151117922737777,0.011303127651463797,0.8388093664492299,-1.6658542768289188,,,,,,"MAX(F16u,F16d)",0.3408514960454492,0.337735254675828,,False,True
DISCOVERY,fresh_both,PLACEBO_F18_quiet_volume_repeat,abn_up,1,True,True,362402.0,315269.0,2772.0,17.0,0.006132756132756133,2755.0,964.0,23.0,2732.0,23.0,21.0,0.21739130434782608,0.008348457350272231,0.9916515426497278,0.01453982949656799,0.5741784903490662,-3.3850253950019433,0.011996661925966942,-0.003648204575694711,0.695898359209563,-1.9260991467560373,-1.9253964533801995,0.011716058635029492,0.7125653438871865,-1.607754381120772,,,,,,"MAX(F16u,F16d)",0.2831345227988463,0.280545959969138,,False,False
DISCOVERY,fresh_both,PLACEBO_F01_quiet_volume,abn_up,3,True,True,362402.0,315269.0,5850.0,122.0,0.020854700854700856,5728.0,1211.0,91.0,5637.0,86.0,75.0,0.07692307692307693,0.015886871508379887,0.9841131284916201,0.030711737620827653,0.5172898943238546,-8.171372947208347,0.021486450845412543,-0.005599579337032656,0.7393902149163833,-3.247205362357725,-2.9623253333362447,0.0219933116764458,0.7223501281707505,-2.858376644356995,,,,,,"MAX(F16u,F16d)",0.4211713387988907,0.4424744173484359,,False,True
DISCOVERY,fresh_both,PLACEBO_F02_quiet_volume_persistent,abn_up,3,True,True,362402.0,315269.0,23764.0,523.0,0.022008079447904394,23241.0,1378.0,461.0,22780.0,359.0,187.0,0.052060737527114966,0.0198356352996859,0.9801643647003141,0.03085322934132851,0.6429030517436201,-8.497677043540637,0.024175975736961584,-0.004340340437275686,0.8204688619603497,-3.5174109021292232,-2.8704694405681708,0.023428892649730554,0.8466313622344426,-2.3526846020176477,,,,,,"MAX(F16u,F16d)",0.46735534507137266,0.49099443612395566,,False,True
DISCOVERY,fresh_both,PLACEBO_F03_dip_recovered,abn_up,3,True,True,362402.0,315269.0,2717.0,81.0,0.02981229297018771,2636.0,1001.0,58.0,2578.0,54.0,49.0,0.10344827586206896,0.022003034901365705,0.9779969650986343,0.030951342398081293,0.710891134167082,-2.3839509144927957,0.027029970823493652,-0.005026935922127947,0.8140236275150292,-1.1616318818521116,-1.172300840248341,0.028326000244735597,0.7767787443077137,-1.6799020914553204,,,,,,"MAX(F16u,F16d)",0.46368401163275613,0.4871374046156475,,False,True
DISCOVERY,fresh_both,PLACEBO_F04_dip_recovered_persistent,abn_up,3,True,True,362402.0,315269.0,1321.0,41.0,0.031037093111279335,1280.0,717.0,37.0,1243.0,25.0,19.0,0.2972972972972973,0.02890625,0.97109375,0.031499618311586604,0.9176698496491725,-1.062605018405947,0.027936320028594495,0.000969929971405506,1.034719317734502,-0.48196134752362535,-0.3876063168814127,0.02740393982294258,1.0548209559196187,-0.19164470458164382,,,,,,"MAX(F16u,F16d)",0.5893966562440893,0.6192086641091417,,False,False
DISCOVERY,fresh_both,PLACEBO_F05_departure_calm,abn_up,3,True,True,362402.0,315269.0,14069.0,462.0,0.0328381548084441,13607.0,1363.0,379.0,13228.0,361.0,192.0,0.044854881266490766,0.02785331079591387,0.9721466892040861,0.031066690346350342,0.8965651147704579,-2.9412515476388332,0.028310740114678257,-0.00045742931876438866,0.9838425517343778,-0.8754048073706812,-0.8089455092852152,0.028850135572286304,0.9654481770501628,-0.628518250345799,,,,,,"MAX(F16u,F16d)",0.560416240737166,0.5887624032061306,,False,True
DISCOVERY,fresh_both,PLACEBO_F06_departure_any,abn_up,3,True,True,362402.0,315269.0,30493.0,973.0,0.031908962712753744,29520.0,1364.0,650.0,28870.0,598.0,243.0,0.03538461538461538,0.022018970189701895,0.9779810298102981,0.030350560626773597,0.7254880876987152,-8.195556005879352,0.025560391557509027,-0.0035414213678071314,0.8614488608345772,-3.7444986465402974,-3.1649303424339856,0.025595230250838402,0.8602763082774236,-3.031585264130972,,,,,,"MAX(F16u,F16d)",0.4906983656329678,0.5155181595368546,,False,True
DISCOVERY,fresh_both,PLACEBO_F07_idio_activity,abn_up,3,True,True,362402.0,315269.0,5242.0,126.0,0.024036627241510875,5116.0,911.0,75.0,5041.0,71.0,63.0,0.09333333333333334,0.014659890539483971,0.985340109460516,0.030111323318286226,0.4868564023083371,-7.413432158560174,0.020032944623492276,-0.005373054084008304,0.7317891011535359,-3.0601786065048904,-2.6710440856206485,0.019750350527035766,0.742259764930066,-2.60060807984916,,,,,,"MAX(F16u,F16d)",0.4168415935638619,0.4379256712120059,,False,True
DISCOVERY,fresh_both,PLACEBO_F08u_idio_move_up,abn_up,3,True,True,362402.0,315269.0,8958.0,300.0,0.033489618218352314,8658.0,1082.0,174.0,8484.0,174.0,127.0,0.06321839080459771,0.020097020097020097,0.9799029799029799,0.030046744633888012,0.6688584850670916,-5.643031167369545,0.024250254591502988,-0.004153234494482891,0.8287343962179211,-3.050440634420376,-3.232523156354812,0.024022649027114377,0.8365863429273175,-2.6494395136434856,,,,,,"MAX(F16u,F16d)",0.4720635574048874,0.49594079243339917,,False,True
DISCOVERY,fresh_both,PLACEBO_F08d_idio_move_down,abn_up,3,True,True,362402.0,315269.0,2884.0,133.0,0.04611650485436893,2751.0,893.0,65.0,2686.0,65.0,57.0,0.09230769230769231,0.023627771719374774,0.9763722282806252,0.029801614460563508,0.7928352925524024,-2.109368082642383,0.025678131337516303,-0.002050359618141529,0.9201515253897814,-0.8351245869225379,-0.7686320190407823,0.02548203935387374,0.9272323690914839,-0.7815841636451968,,,,,,"MAX(F16u,F16d)",0.5241365682531818,0.5506476848833621,,False,True
DISCOVERY,fresh_both,PLACEBO_F09_idio_quiet_volume,abn_up,3,True,True,362402.0,315269.0,1869.0,54.0,0.028892455858747994,1815.0,726.0,28.0,1787.0,26.0,25.0,0.21428571428571427,0.015426997245179064,0.984573002754821,0.03057890214475585,0.5044980742653878,-5.63724732633084,0.019582103140473758,-0.0041551058952946935,0.7878110504531758,-2.0311584927466995,-1.8721012478687138,0.018766991427739067,0.8220282566110606,-1.662137238619418,,,,,,"MAX(F16u,F16d)",0.44875280757867164,0.4714509720274691,,False,False
DISCOVERY,fresh_both,PLACEBO_F10_coil_then_volume,abn_up,3,True,True,362402.0,315269.0,249.0,4.0,0.01606425702811245,245.0,208.0,6.0,239.0,6.0,6.0,0.5,0.024489795918367346,0.9755102040816327,0.03375988703541091,0.7254110741745041,-0.9912488941339599,0.03519341818890117,-0.010703622270533824,0.695862953320363,-1.2044976435943653,-1.3218270610711595,0.03560833890665823,0.6877545167878673,-1.2434016258624652,,,,,,"MAX(F16u,F16d)",0.39637734684334575,0.41642633160841824,,False,False
DISCOVERY,fresh_both,PLACEBO_F11_closing_strength,abn_up,3,True,True,362402.0,315269.0,941.0,38.0,0.040382571732199786,903.0,588.0,19.0,884.0,19.0,18.0,0.21052631578947367,0.021040974529346623,0.9789590254706534,0.031391564819594306,0.6702747903861439,-1.603266519279053,0.024434734168303843,-0.00339375963895722,0.8611092056258371,-0.3316532365100588,-0.34470932788040815,0.026423019561088744,0.7963122640355659,-0.7788836158011893,,,,,,"MAX(F16u,F16d)",0.4905048912859869,0.515314899150722,,False,False
DISCOVERY,fresh_both,PLACEBO_F12_closing_strength_10s,abn_up,3,True,True,362402.0,315269.0,1206.0,33.0,0.02736318407960199,1173.0,646.0,27.0,1146.0,20.0,17.0,0.2962962962962963,0.023017902813299233,0.9769820971867008,0.028812441096154034,0.7988876310925188,-0.6619409849645502,0.024662554637593714,-0.0016446518242944803,0.933313809195277,0.6847590011128029,0.494274635675844,0.024875101078651554,0.9253390665838855,0.49606060446743133,,,,,,"MAX(F16u,F16d)",0.5316340662997828,0.5585244105152668,,False,False
DISCOVERY,fresh_both,PLACEBO_F13_volume_price_divergence,abn_up,3,True,True,362402.0,315269.0,718.0,27.0,0.037604456824512536,691.0,493.0,17.0,674.0,15.0,15.0,0.29411764705882354,0.024602026049204053,0.975397973950796,0.0315640947608486,0.779430749894968,-1.652890425067745,0.028885921967996993,-0.00428389591879294,0.8516960641402025,-1.0730215584602003,-1.0100980098401202,0.02748817008308793,0.8950041408664168,-0.7129630965108562,,,,,,"MAX(F16u,F16d)",0.4851429791023688,0.5096817784923081,,False,False
DISCOVERY,fresh_both,PLACEBO_F14_volume_no_range,abn_up,3,True,True,362402.0,315269.0,961.0,30.0,0.031217481789802288,931.0,584.0,21.0,910.0,19.0,19.0,0.23809523809523808,0.022556390977443608,0.9774436090225564,0.031087929077983828,0.7255674998762728,-0.8147876361392049,0.025673210997654478,-0.0031168200202108705,0.8785964085094138,0.04639312093043688,0.037349824045426944,0.025159952753455526,0.8965196079052915,-0.0037484804940722837,,,,,,"MAX(F16u,F16d)",0.5004659490627072,0.5257797927222978,,False,False
DISCOVERY,fresh_both,PLACEBO_F15_REF_abnormal_volume,abn_up,3,True,True,362402.0,315269.0,16099.0,318.0,0.019752779675756258,15781.0,1363.0,242.0,15539.0,213.0,143.0,0.049586776859504134,0.015334896394398327,0.9846651036056017,0.03083633518393795,0.49729957541731407,-11.042612858046889,0.021324128546807295,-0.005989232152408968,0.7191335561843772,-4.641428294403384,-3.8123693439591673,0.021574056395182457,0.7108026471008322,-3.7921876092940288,,,,,,"MAX(F16u,F16d)",0.4096327440141111,0.43035219407708236,,False,True
DISCOVERY,fresh_both,PLACEBO_F16u_REF_moved_up,abn_up,3,True,True,362402.0,315269.0,14502.0,466.0,0.032133498827747894,14036.0,1350.0,285.0,13751.0,276.0,174.0,0.0456140350877193,0.02030493017953833,0.9796950698204616,0.030373823804818165,0.6685009536506689,-6.13157554849229,0.024504493287552456,-0.004199563108014125,0.8286206917754395,-2.877113588721626,-3.103480923377453,0.024049590674485245,0.8442942108399496,-2.661727137268195,,,,,,"MAX(F16u,F16d)",0.47199878909811077,0.49587274810995263,,False,True
DISCOVERY,fresh_both,PLACEBO_F16d_REF_moved_down,abn_up,3,True,True,362402.0,315269.0,7691.0,352.0,0.04576778052268886,7339.0,1228.0,177.0,7162.0,175.0,126.0,0.05649717514124294,0.02411772721079166,0.9758822727892084,0.027598197828240755,0.8738877574865562,-1.9080023103291341,0.024930558450867616,-0.0008128312400759556,0.967396188028525,-0.5754520350042794,-0.5366271975764938,0.025005271893260992,0.9645056975881743,-0.555755292944893,,,,,,"MAX(F16u,F16d)",0.5510480656103814,0.5789203806158388,,False,True
DISCOVERY,fresh_both,PLACEBO_F17_abnormal_volume_persistent,abn_up,3,True,True,362402.0,315269.0,7647.0,133.0,0.017392441480319078,7514.0,1247.0,89.0,7425.0,77.0,66.0,0.0898876404494382,0.011844556827255789,0.9881554431727442,0.03106121312403425,0.38132949862447,-10.284899241570637,0.017814164298351545,-0.005969607471095756,0.6648954522302143,-3.303453365944979,-3.0371903435932817,0.01840829887102232,0.6434357085488797,-3.2029518436713107,,,,,,"MAX(F16u,F16d)",0.37873764370652646,0.3978944025604389,,False,True
DISCOVERY,fresh_both,PLACEBO_F18_quiet_volume_repeat,abn_up,3,True,True,362402.0,315269.0,2772.0,46.0,0.016594516594516596,2726.0,956.0,39.0,2687.0,37.0,32.0,0.1794871794871795,0.014306676449009537,0.9856933235509905,0.030936855358378576,0.4624476626107664,-6.355337996610665,0.019352566928847844,-0.005045890479838307,0.7392650546880856,-1.7475487441235489,-1.5717156723300396,0.020486925020013112,0.6983320549586499,-1.6666214539543165,,,,,,"MAX(F16u,F16d)",0.42110004504918574,0.44239951752155965,,False,True
DISCOVERY,fresh_both,PLACEBO_F01_quiet_volume,abn_up,5,True,True,362402.0,315269.0,5850.0,195.0,0.03333333333333333,5655.0,1206.0,109.0,5546.0,100.0,79.0,0.09174311926605505,0.01927497789566755,0.9807250221043324,0.03801310181864605,0.5070614333874974,-7.640704864405995,0.02569510250096389,-0.00642012460529634,0.7501420901101482,-2.4201088281203673,-2.1252617112264804,0.025655938809316874,0.7512871791176825,-1.8989699084793217,,,,,,"MAX(F16u,F16d)",0.47723295647338276,0.4882813299444786,,False,True
DISCOVERY,fresh_both,PLACEBO_F02_quiet_volume_persistent,abn_up,5,True,True,362402.0,315269.0,23764.0,836.0,0.03517926275037873,22928.0,1374.0,557.0,22371.0,374.0,198.0,0.05026929982046679,0.02429344033496162,0.9757065596650384,0.03829734904364115,0.63433738735489,-11.458886743633434,0.029332396079096476,-0.005038955744134856,0.8282119288670784,-4.701365340400482,-3.333540739752558,0.028810487108372165,0.843215189093491,-3.114501978582938,,,,,,"MAX(F16u,F16d)",0.5269002134538561,0.5390984287306398,,False,True
DISCOVERY,fresh_both,PLACEBO_F03_dip_recovered,abn_up,5,True,True,362402.0,315269.0,2717.0,130.0,0.04784688995215311,2587.0,994.0,73.0,2514.0,70.0,61.0,0.136986301369863,0.028218013142636257,0.9717819868573637,0.03878272150676559,0.7275923928575685,-2.447920256086047,0.03356548969515262,-0.005347476552516363,0.8406852811896076,-0.9641119807275287,-0.9304453095117432,0.03341978997228931,0.8443504033398711,-0.8362959722663392,,,,,,"MAX(F16u,F16d)",0.5348356364683687,0.5472175639467645,,False,True
DISCOVERY,fresh_both,PLACEBO_F04_dip_recovered_persistent,abn_up,5,True,True,362402.0,315269.0,1321.0,59.0,0.04466313398940197,1262.0,715.0,44.0,1218.0,27.0,20.0,0.29545454545454547,0.03486529318541997,0.96513470681458,0.03995403228290669,0.8726351557846689,-1.2003623892569124,0.03452592297208125,0.00033937021333872025,1.0098294320361296,-0.3672662511504822,-0.2589291622451167,0.03189445875949558,1.093145785866014,0.02229747288522552,,,,,,"MAX(F16u,F16d)",0.6424434673618635,0.6573166132022755,,False,False
