candidate,outcome,horizon,n_signal,n_population,n_symbols,n_dates,n_years,hit_rate,base_rate_all,control_rate_mean,control_rate_sd,n_matched,match_share,lift,excess_pp,t_nw_date,n_diff_dates,ci_lo,ci_hi,ci_excludes_control,median_mfe_10d,mean_mfe_10d,median_mae_10d,mean_mae_10d,median_fwd_ret_10d,mean_fwd_ret_10d,median_days_to_p10,years_total,years_beat,year_consistency,loso_worst_rate,top3_symbol_share,family,description,status,median_mfe_20d,mean_mfe_20d,median_mae_20d,mean_mae_20d,median_fwd_ret_20d,mean_fwd_ret_20d,median_mfe_30d,mean_mfe_30d,median_mae_30d,mean_mae_30d,median_fwd_ret_30d,mean_fwd_ret_30d,median_mfe_5d,mean_mfe_5d,median_mae_5d,mean_mae_5d,median_fwd_ret_5d,mean_fwd_ret_5d
CHAIN_4_shock_premove_below_tight,clean_p20_30d,30,5660,587082,388,1912,12,0.18869257950530036,0.16058915108962632,0.18634275618374557,0.004453853738544468,5660,1.0,1.0126102209104662,0.23498233215547837,1.8776209309723568,1912,0.17349904572963867,0.20411735802852002,False,,,,,,,8.0,12,11,0.9166666666666666,0.18715531044298167,0.024558303886925797,chain,shock + not run + below high + light sell-side,KILLED,,,,,,,0.08974358974358987,0.15312099809368057,-0.08135701787276589,-0.1010820546476724,-0.017309829086505468,0.009323204897498183,,,,,,
E_xsrank_ge95,hit_p10_20d,20,29571,587082,392,2346,12,0.3696527002806804,0.3274380750900215,0.3650958764636009,0.0026665682801669047,29465,0.9964154069865747,1.0124811703167,0.4556823817079503,5.685783306999073,2346,0.3557220425737104,0.38264164876248613,False,,,,,,,6.0,12,10,0.8333333333333334,0.3680612244897959,0.02225153021541375,leadership,causal cross-sectional rank of relative volume >= 0.95,KILLED,0.06849315068493156,0.12256157586187767,-0.06658595641646492,-0.08405404213964283,-0.010810810810810811,0.004150129129639532,,,,,,,,,,,,
E_xsrank_ge95,clean_p10_20d,20,29571,587082,392,2346,12,0.32339116025836123,0.2955754051393161,0.3196131002884778,0.0026255568773758627,29465,0.9964154069865747,1.011820729392699,0.37780599698834516,4.307534112488232,2346,0.31213859245604136,0.3336324234841557,False,,,,,,,6.0,12,10,0.8333333333333334,0.3223809523809524,0.02225153021541375,leadership,causal cross-sectional rank of relative volume >= 0.95,KILLED,0.06849315068493156,0.12256157586187767,-0.06658595641646492,-0.08405404213964283,-0.010810810810810811,0.004150129129639532,,,,,,,,,,,,
C_vca_q95_premove,hit_p10_30d,30,17407,587082,392,2106,12,0.294651576951801,0.40138174905720153,0.2913075950821556,0.002590148907270286,17406,0.9999425518469581,1.011479212780878,0.3343981869645407,-0.9791681736369394,2106,0.2756216252728684,0.3130108922650348,False,,,,,,,10.0,12,7,0.5833333333333334,0.293260894694255,0.02131326477853737,compression,volume compression in the top 5 % AND prior 3-day return below +2 %,KILLED,,,,,,,0.04166666666666674,0.0962369414004303,-0.021497405485544907,-0.0605467745712293,0.0,0.010059320451429316,,,,,,
B_relvol3_premove_p3lt5,hit_p10_20d,20,49700,587082,392,2327,12,0.30056338028169016,0.3274380750900215,0.2971969575016098,0.0017962592012490093,49696,0.9999195171026157,1.0113272450948656,0.3366422780080369,1.5347636529381612,2327,0.2866051173635229,0.31279340129688776,False,,,,,,,8.0,12,9,0.75,0.30011929554966943,0.018651911468812878,premove,3x volume AND prior 3-day return below +5 %,KILLED,0.0502335150282619,0.09419882059542924,-0.040000000000000036,-0.06304179732476861,0.0,0.003494199056504531,,,,,,,,,,,,
A_vol_accel_ge2,clean_p10_20d,20,110391,587082,392,2345,12,0.28357384207045866,0.2955754051393161,0.2804437237280765,0.0012479766127963285,110384,0.9999365890335263,1.011161306445945,0.31301183423821377,1.3490884169558477,2345,0.2741956742127385,0.2940471573785794,False,,,,,,,10.0,12,9,0.75,0.2832269984436577,0.015653450009511644,activity,relative volume doubled against yesterday's,KILLED,0.05681818181818188,0.10070124546979456,-0.04477611940298509,-0.06472461302355643,0.0,0.011211021477910654,,,,,,,,,,,,
E_xsz_ge3,hit_p20_30d,30,95194,587082,392,2347,12,0.20393092001596738,0.18646287912080425,0.20168122500526206,0.0010942234414080907,95020,0.9981721537071664,1.0111547071852398,0.22496950107053215,4.991756922450525,2347,0.19472785215415414,0.2137114895048353,False,,,,,,,8.0,12,10,0.8333333333333334,0.20381312118846145,0.014780343298947413,leadership,relative volume 3 robust deviations above the causal market median,KILLED,,,,,,,0.07594936708860756,0.13708299476167055,-0.072072072072072,-0.09423740385130389,-0.008130081300813163,0.004989924262193334,,,,,,
CHAIN_4_shock_premove_below_tight,hit_p20_30d,30,5660,587082,388,1912,12,0.22173144876325088,0.18646287912080425,0.21953180212014134,0.005650069440979466,5660,1.0,1.0100197175117969,0.21996466431095374,2.162791826314494,1912,0.20350679084280818,0.23952645095017977,False,,,,,,,8.0,12,10,0.8333333333333334,0.22042341220423411,0.024558303886925797,chain,shock + not run + below high + light sell-side,KILLED,,,,,,,0.08974358974358987,0.15312099809368057,-0.08135701787276589,-0.1010820546476724,-0.017309829086505468,0.009323204897498183,,,,,,
B_relvol2_atbreakout,hit_p10_20d,20,38754,587082,392,2214,12,0.30641998245342417,0.3274380750900215,0.3039042528468511,0.00178212807617231,38727,0.9993032977241059,1.0082780335648431,0.25157296065730916,3.7656552061003055,2214,0.2918212053416781,0.32221868228399403,False,,,,,,,7.0,12,9,0.75,0.30677900194426444,0.016204778861536873,premove,2x volume AND within 1 % of the 20-day high,KILLED,0.04608541892018714,0.09893470190322688,-0.0461538461538461,-0.06880535777403678,0.0,0.002919625690156782,,,,,,,,,,,,
A_relvol_ge5,hit_p10_30d,30,39419,587082,392,2322,12,0.38993886197011596,0.40138174905720153,0.3867631337813073,0.002333079002649493,39288,0.9966767294959283,1.0082110416180363,0.31757281888086797,3.2885984785194884,2322,0.3761762357519561,0.40494181328541995,False,,,,,,,6.0,12,9,0.75,0.38924139336951813,0.01725056444861615,activity,today's volume >= 5x its own trailing 20-day median,KILLED,,,,,,,0.06936813186813184,0.13256349753608834,-0.06644518272425248,-0.08962080880809417,0.0,0.0012694839997392105,,,,,,
A_relvol_ge2,hit_p10_30d,30,123720,587082,392,2347,12,0.4192774005819593,0.40138174905720153,0.416005100388601,0.0012592262743370164,123520,0.9983834464920789,1.007866009790009,0.32723001933582796,3.5083980294058743,2347,0.4079162085487717,0.43049148590594183,False,,,,,,,8.0,12,10,0.8333333333333334,0.4187661773893852,0.013094083414161009,activity,today's volume >= 2x its own trailing 20-day median,KILLED,,,,,,,0.07843137254901977,0.13772513502542275,-0.0706628539032304,-0.09248645796964389,-0.007244502425455712,0.006674524989368516,,,,,,
B_relvol3_atbreakout,hit_p10_20d,20,30199,587082,392,2153,12,0.30441405344547834,0.3274380750900215,0.3023166407052663,0.0022949661788934568,30173,0.9991390443392165,1.0069378011554777,0.20974127402120235,4.160010670658178,2153,0.2883115196750483,0.3201598966617198,False,,,,,,,7.0,12,9,0.75,0.30459655424732257,0.01519917878075433,premove,3x volume AND within 1 % of the 20-day high,KILLED,0.045112781954887105,0.09961113935049483,-0.04695382227396194,-0.06940597587404956,0.0,0.0018099871691482161,,,,,,,,,,,,
B_relvol2_atbreakout,clean_p10_20d,20,38754,587082,392,2214,12,0.27171388759869947,0.2955754051393161,0.26999896712887655,0.0018678470422490519,38727,0.9993032977241059,1.0063515815895623,0.17149204698229115,3.1445524853185347,2214,0.25974096776649536,0.28521977354638406,False,,,,,,,7.0,12,9,0.75,0.2719896305897602,0.016204778861536873,premove,2x volume AND within 1 % of the 20-day high,KILLED,0.04608541892018714,0.09893470190322688,-0.0461538461538461,-0.06880535777403678,0.0,0.002919625690156782,,,,,,,,,,,,
E_xsrank_ge99,clean_p20_30d,30,6546,587082,385,2332,12,0.1889703635808127,0.16058915108962632,0.1879467739439889,0.00498122504000128,6463,0.9873205010693553,1.0054461676268165,0.10235896368238073,3.2483212377757567,2332,0.17295892441411373,0.20543133418837992,False,,,,,,,5.0,12,11,0.9166666666666666,0.18695183874442223,0.04078826764436297,leadership,causal cross-sectional rank of relative volume >= 0.99,KILLED,,,,,,,0.08605711030406604,0.16047423176034353,-0.08993619439858797,-0.1099081866978241,-0.019607843137254832,0.0028951707258274197,,,,,,
B_relvol2_premove_p3lt2,clean_p20_30d,30,65401,587082,392,2334,12,0.14672558523569976,0.16058915108962632,0.1460019267822736,0.0012168705258962687,65394,0.9998929679974312,1.004956499331001,0.07236584534261459,1.0577432863555503,2334,0.13880838477627547,0.15495219356731815,False,,,,,,,9.0,12,7,0.5833333333333334,0.14663184576388355,0.017155700983165396,premove,2x volume AND prior 3-day return below +2 %,KILLED,,,,,,,0.06338028169014098,0.11742600241282317,-0.05026300409117468,-0.07822193555548163,0.0,0.007743460349431803,,,,,,
CHAIN_2_shock_premove,clean_p20_30d,30,65401,587082,392,2334,12,0.14672558523569976,0.16058915108962632,0.1460019267822736,0.0012168705258962687,65394,0.9998929679974312,1.004956499331001,0.07236584534261459,1.0577432863555503,2334,0.13880838477627547,0.15495219356731815,False,,,,,,,9.0,12,7,0.5833333333333334,0.14663184576388355,0.017155700983165396,chain,shock + not already run,KILLED,,,,,,,0.06338028169014098,0.11742600241282317,-0.05026300409117468,-0.07822193555548163,0.0,0.007743460349431803,,,,,,
A_vol_accel_ge2,clean_p20_30d,30,110391,587082,392,2345,12,0.1572863729833048,0.16058915108962632,0.15657885200753732,0.0009801476279284837,110384,0.9999365890335263,1.0045186241033937,0.07075209757674839,2.1651293728612586,2345,0.1500611683880916,0.16502749461585972,False,,,,,,,10.0,12,9,0.75,0.1571177632357358,0.015653450009511644,activity,relative volume doubled against yesterday's,KILLED,,,,,,,0.07058823529411762,0.12803851738112698,-0.056122448979591955,-0.07980121234896795,0.0,0.015934274148955336,,,,,,
C_vca_q98,hit_p10_20d,20,11612,587082,391,1949,12,0.2521529452290734,0.3274380750900215,0.2511003711055494,0.004184238335426999,11587,0.9978470547709266,1.0041918461445738,0.10525741235239972,0.5237134837962455,1949,0.2345784510916199,0.26982290362231365,False,,,,,,,8.5,12,10,0.8333333333333334,0.2511253462603878,0.02058215638994144,compression,volume-compression activity above its 98th percentile (3.27),KILLED,0.032258064516129004,0.08439849386380044,-0.02079525674499566,-0.05648944703145108,0.0,0.0027346787286035477,,,,,,,,,,,,
C_vca_q95,hit_p10_20d,20,29023,587082,392,2285,12,0.30468938428143194,0.3274380750900215,0.30343834103926576,0.0025280265301039057,28982,0.9985873272921476,1.004122891118101,0.12510432421661832,2.3108246226720413,2285,0.29077922797675104,0.32131045139966247,False,,,,,,,8.0,12,10,0.8333333333333334,0.30444121111342065,0.016745339902835683,compression,volume-compression activity above its 95th percentile (1.93),KILLED,0.04998820237974866,0.09853246117562973,-0.04231625835189301,-0.0637062166654205,0.0,0.007304392993368623,,,,,,,,,,,,
E_xsrank_ge90,clean_p20_30d,30,58245,587082,392,2347,12,0.17651300540818954,0.16058915108962632,0.1758523949673844,0.0018354478691644525,58101,0.9975276847798095,1.0037566189526388,0.06606104408051483,3.718892570794564,2347,0.16849771336797573,0.18524723786332253,False,,,,,,,7.0,12,10,0.8333333333333334,0.17617930225335587,0.017563739376770537,leadership,causal cross-sectional rank of relative volume >= 0.90,KILLED,,,,,,,0.07853403141361248,0.14243964911156343,-0.07788161993769471,-0.09943210905197924,-0.013157894736842035,0.00412803616917301,,,,,,
B_relvol3_atbreakout,clean_p10_20d,20,30199,587082,392,2153,12,0.26881684824000796,0.2955754051393161,0.2679349086932026,0.0022498554033880034,30173,0.9991390443392165,1.003291618662546,0.0881939546805377,3.365757343257938,2153,0.25417480399035325,0.282898227219194,False,,,,,,,7.0,12,9,0.75,0.2689416616776425,0.01519917878075433,premove,3x volume AND within 1 % of the 20-day high,KILLED,0.045112781954887105,0.09961113935049483,-0.04695382227396194,-0.06940597587404956,0.0,0.0018099871691482161,,,,,,,,,,,,
A_repeat_shock,hit_p20_30d,30,101172,587082,392,2344,12,0.2087929466650852,0.18646287912080425,0.20818007340647599,0.0014296946921328315,101081,0.9991005416518405,1.0029439573518144,0.06128732586092034,4.4091813165023765,2344,0.1974737044795383,0.21945038311368498,False,,,,,,,8.0,12,11,0.9166666666666666,0.20877168605343602,0.013511643537737714,activity,abnormal volume with another in the prior five,KILLED,,,,,,,0.07881773399014769,0.13843067021476474,-0.0714285714285714,-0.09334956888281558,-0.008583690987124415,0.00523769472389786,,,,,,
A_repeat_shock,hit_p10_30d,30,101172,587082,392,2344,12,0.4206005614201558,0.40138174905720153,0.4194314460680048,0.0015601719865642935,101081,0.9991005416518405,1.0027873812564798,0.11691153521509734,3.08149624037957,2344,0.40701009657009707,0.4327837172335672,False,,,,,,,8.0,12,9,0.75,0.4200722465911121,0.013511643537737714,activity,abnormal volume with another in the prior five,KILLED,,,,,,,0.07881773399014769,0.13843067021476474,-0.0714285714285714,-0.09334956888281558,-0.008583690987124415,0.00523769472389786,,,,,,
B_relvol2_premove_p3lt5,hit_p20_20d,20,88574,587082,392,2339,12,0.13060265992277645,0.1305899346258274,0.13024558234065375,0.0010654599343206002,88565,0.9998983900467405,1.0027415715351176,0.03570775821226946,2.7695817134331753,2339,0.12332493766024563,0.13791125926913797,False,,,,,,,9.0,12,9,0.75,0.13048606228310916,0.015399552916205659,premove,2x volume AND prior 3-day return below +5 %,KILLED,0.05633802816901401,0.09893325801518289,-0.045685279187817174,-0.0662263057534778,0.0,0.005311030675416211,,,,,,,,,,,,
C_vca_q95,hit_p20_20d,20,29023,587082,392,2285,12,0.13199875960445165,0.1305899346258274,0.13167310744600097,0.002006753819418138,28982,0.9985873272921476,1.0024731865432868,0.032565215845067885,4.174011060548595,2285,0.12273092046257238,0.1424580375657792,False,,,,,,,8.0,12,10,0.8333333333333334,0.13177570093457944,0.016745339902835683,compression,volume-compression activity above its 95th percentile (1.93),KILLED,0.04998820237974866,0.09853246117562973,-0.04231625835189301,-0.0637062166654205,0.0,0.007304392993368623,,,,,,,,,,,,
C_vca_q95_premove,clean_p10_20d,20,17407,587082,392,2106,12,0.20687079910380882,0.2955754051393161,0.20639147420429738,0.0018798845827442529,17406,0.9999425518469581,1.0023224064867846,0.047932489951144075,-1.3934089599422685,2106,0.19042731733324134,0.2219007910008295,False,,,,,,,10.0,12,7,0.5833333333333334,0.20587215350826493,0.02131326477853737,compression,volume compression in the top 5 % AND prior 3-day return below +2 %,KILLED,0.030516431924882514,0.0749809509236773,-0.012987012987013102,-0.046865495683662814,0.0,0.007507158024177988,,,,,,,,,,,,
A_relvol_ge5,clean_p20_30d,30,39419,587082,392,2322,12,0.16304320251655294,0.16058915108962632,0.1627023518631643,0.0019381463877726666,39288,0.9966767294959283,1.0020949337762075,0.034085065338862464,3.4894148568383474,2322,0.1546809435480036,0.1722707885316017,False,,,,,,,6.0,12,10,0.8333333333333334,0.16275514104426267,0.01725056444861615,activity,today's volume >= 5x its own trailing 20-day median,KILLED,,,,,,,0.06936813186813184,0.13256349753608834,-0.06644518272425248,-0.08962080880809417,0.0,0.0012694839997392105,,,,,,
E_xsrank_ge95,hit_p20_30d,30,29571,587082,392,2346,12,0.22014811808866794,0.18646287912080425,0.2197030375021211,0.0021194766775185945,29465,0.9964154069865747,1.0020258280932528,0.04450805865468255,4.804828810090002,2346,0.20697035139528536,0.23365149545910113,False,,,,,,,6.0,12,10,0.8333333333333334,0.2184013605442177,0.02225153021541375,leadership,causal cross-sectional rank of relative volume >= 0.95,KILLED,,,,,,,0.08029197080291972,0.14743972503187672,-0.08116385911179169,-0.10183010721783055,-0.014925373134328401,0.004281129739662489,,,,,,
C_vca_q95,clean_p10_20d,20,29023,587082,392,2285,12,0.26847672535575234,0.2955754051393161,0.2682423573252364,0.001858632685054453,28982,0.9985873272921476,1.000873717454067,0.023436803051596344,1.020661584608589,2285,0.25561515536306,0.2828723601791502,False,,,,,,,8.0,12,9,0.75,0.26813552276034086,0.016745339902835683,compression,volume-compression activity above its 95th percentile (1.93),KILLED,0.04998820237974866,0.09853246117562973,-0.04231625835189301,-0.0637062166654205,0.0,0.007304392993368623,,,,,,,,,,,,
A_vol_accel_ge2,hit_p10_20d,20,110391,587082,392,2345,12,0.31394769501136865,0.3274380750900215,0.3137270800115959,0.0012934119456124032,110384,0.9999365890335263,1.0007032067450599,0.022061499977277244,1.9530082749023503,2345,0.30261604584360063,0.3265577755298683,False,,,,,,,10.0,12,10,0.8333333333333334,0.31349831168712966,0.015653450009511644,activity,relative volume doubled against yesterday's,KILLED,0.05681818181818188,0.10070124546979456,-0.04477611940298509,-0.06472461302355643,0.0,0.011211021477910654,,,,,,,,,,,,
C_vca_q99,hit_p10_30d,30,5806,587082,388,1275,12,0.2549087151222873,0.40138174905720153,0.25490229984437146,0.004789784795357356,5783,0.996038580778505,1.0000251675913467,0.0006415277915838846,-1.2588389063602705,1275,0.23334939418476833,0.27584535027144436,False,,,,,,,9.0,12,6,0.5,0.2537235885001732,0.020668274199104376,compression,volume-compression activity above its 99th percentile (5.44),KILLED,,,,,,,0.02765957446808498,0.08881000974809435,-0.007194244604316502,-0.06517350883893935,0.0,-0.004061086560894888,,,,,,
B_relvol2_premove_p3lt2,hit_p10_30d,30,65401,587082,392,2334,12,0.3615999755355423,0.40138174905720153,0.3617701929840658,0.00206986275551192,65394,0.9998929679974312,0.9995294873573773,-0.017021744852352416,0.08905633484357475,2334,0.347038804874578,0.37565368247289377,False,,,,,,,9.0,12,7,0.5833333333333334,0.36090918870737215,0.017155700983165396,premove,2x volume AND prior 3-day return below +2 %,KILLED,,,,,,,0.06338028169014098,0.11742600241282317,-0.05026300409117468,-0.07822193555548163,0.0,0.007743460349431803,,,,,,
CHAIN_2_shock_premove,hit_p10_30d,30,65401,587082,392,2334,12,0.3615999755355423,0.40138174905720153,0.3617701929840658,0.00206986275551192,65394,0.9998929679974312,0.9995294873573773,-0.017021744852352416,0.08905633484357475,2334,0.347038804874578,0.37565368247289377,False,,,,,,,9.0,12,7,0.5833333333333334,0.36090918870737215,0.017155700983165396,chain,shock + not already run,KILLED,,,,,,,0.06338028169014098,0.11742600241282317,-0.05026300409117468,-0.07822193555548163,0.0,0.007743460349431803,,,,,,
B_relvol3_atbreakout,clean_p20_30d,30,30199,587082,392,2153,12,0.15288585714758768,0.16058915108962632,0.15298114208066813,0.0021067139371635244,30173,0.9991390443392165,0.9993771458835784,-0.009528493308044728,3.2220438632048025,2153,0.14334741212170088,0.16341975463059263,False,,,,,,,7.0,12,8,0.6666666666666666,0.15301200811628912,0.01519917878075433,premove,3x volume AND within 1 % of the 20-day high,KILLED,,,,,,,0.05527638190954787,0.1203604483885647,-0.061224489795918546,-0.08656021951000263,0.0,0.00019369358907444324,,,,,,
C_bigvol_smallbody,hit_p20_20d,20,27822,587082,392,2227,12,0.10962547624182302,0.1305899346258274,0.10970739422696715,0.00138586630567698,27819,0.9998921716627129,0.9992533047866042,-0.008191798514413373,3.449558540702938,2227,0.10092513279072286,0.11968299393685508,False,,,,,,,8.0,12,10,0.8333333333333334,0.10904822105833484,0.017360362303213285,compression,3x volume with a body under a quarter of the day's range,KILLED,0.02985074626865658,0.08133057826238008,-0.024691358024691246,-0.05955052932934266,0.0,-0.0015878115345771369,,,,,,,,,,,,
B_relvol2_atbreakout,clean_p20_30d,30,38754,587082,392,2214,12,0.1532486969087062,0.16058915108962632,0.15337748857386319,0.0013250073941987912,38727,0.9993032977241059,0.9991602961597972,-0.012879166515697427,3.287362997301836,2214,0.1441182246412349,0.16397439962504362,False,,,,,,,7.0,12,8,0.6666666666666666,0.15336357744653273,0.016204778861536873,premove,2x volume AND within 1 % of the 20-day high,KILLED,,,,,,,0.05633802816901423,0.12003377767164994,-0.06002440717785379,-0.08579620629582979,0.0,0.0013329631477720224,,,,,,
E_xsrank_ge90,hit_p10_20d,20,58245,587082,392,2347,12,0.35815949866941366,0.3274380750900215,0.358542882222337,0.0021860385043917076,58101,0.9975276847798095,0.9989307177106795,-0.038338355292333315,5.08940901150858,2347,0.3468906106947913,0.37068291062359643,False,,,,,,,7.0,12,10,0.8333333333333334,0.35796886326763094,0.017563739376770537,leadership,causal cross-sectional rank of relative volume >= 0.90,KILLED,0.06666666666666665,0.1173006676333645,-0.06349206349206338,-0.08194477035155534,-0.009803921568627416,0.003450177019081316,,,,,,,,,,,,
F_room_available,hit_p20_20d,20,120588,587082,392,2347,12,0.14987395097356287,0.1305899346258274,0.15006599427219527,0.0010576779114902536,120465,0.9989799980097522,0.9987202743662046,-0.019204329863239944,6.09596356026275,2347,0.14185319824730483,0.15768706544178568,False,,,,,,,8.0,12,11,0.9166666666666666,0.14984055086968467,0.0132351477758981,constraint,abnormal volume that did NOT close at its circuit limit,KILLED,0.06372549019607843,0.10920880524594145,-0.05674996698402024,-0.07499264306767002,-0.0034482758620689724,0.004859624542821643,,,,,,,,,,,,
B_relvol2_premove_p3lt5,clean_p20_30d,30,88574,587082,392,2339,12,0.15706640774945244,0.16058915108962632,0.15738553604697117,0.0013397288757266543,88565,0.9998983900467405,0.997972314950076,-0.03191282975187337,1.672740385280276,2339,0.14960890691034093,0.16434029622035343,False,,,,,,,9.0,12,8,0.6666666666666666,0.15694390891151988,0.015399552916205659,premove,2x volume AND prior 3-day return below +5 %,KILLED,,,,,,,0.0690462194681174,0.12375260147584113,-0.05737704918032782,-0.082003081383577,0.0,0.008285153969352211,,,,,,
E_xsrank_ge90,clean_p10_20d,20,58245,587082,392,2347,12,0.31537471027556013,0.2955754051393161,0.31625015059981754,0.002423130690452007,58101,0.9975276847798095,0.9972318105664323,-0.08754403242574038,3.7765427497691446,2347,0.30611873659671907,0.3254552618122507,False,,,,,,,7.0,12,10,0.8333333333333334,0.3152853049811868,0.017563739376770537,leadership,causal cross-sectional rank of relative volume >= 0.90,KILLED,0.06666666666666665,0.1173006676333645,-0.06349206349206338,-0.08194477035155534,-0.009803921568627416,0.003450177019081316,,,,,,,,,,,,
C_bigvol_smallbody,hit_p10_20d,20,27822,587082,392,2227,12,0.2511321975415139,0.3274380750900215,0.251905172723678,0.0023540581622097092,27819,0.9998921716627129,0.9969314834832355,-0.07729751821641262,1.4786604397810044,2227,0.2383690034189957,0.2642730897922019,False,,,,,,,8.0,12,10,0.8333333333333334,0.25042441755463246,0.017360362303213285,compression,3x volume with a body under a quarter of the day's range,KILLED,0.02985074626865658,0.08133057826238008,-0.024691358024691246,-0.05955052932934266,0.0,-0.0015878115345771369,,,,,,,,,,,,
A_relvol_ge3,hit_p10_30d,30,74574,587082,392,2345,12,0.4074208169066967,0.40138174905720153,0.40903952903858815,0.00178666324622944,74401,0.9976801566229517,0.9960426510936679,-0.16187121318914643,3.059984532714821,2345,0.39372696612775204,0.4193530057671474,False,,,,,,,7.0,12,9,0.75,0.40708000377312725,0.014763858717515487,activity,today's volume >= 3x its own trailing 20-day median,KILLED,,,,,,,0.07534246575342474,0.13608476105349293,-0.07017543859649134,-0.09215904846684789,-0.005515430167338797,0.004060795003084331,,,,,,
E_xsrank95_premove,hit_p20_20d,20,13349,587082,390,2254,12,0.12862386695632633,0.1305899346258274,0.1292425264104293,0.0022141910039310377,13347,0.9998501760431493,0.9952131897117708,-0.06186594541029711,2.308800603503161,2254,0.11659296177262862,0.14071170476880748,False,,,,,,,8.0,12,6,0.5,0.12807732970850325,0.03266162259345269,leadership,causal rank >= 0.95 AND prior 3-day return below +2 %,KILLED,0.053763440860215006,0.09900562308091769,-0.044117647058823484,-0.06834279207322722,0.0,0.0036704572938576602,,,,,,,,,,,,
A_vol_accel_ge2,hit_p10_30d,30,110391,587082,392,2345,12,0.38454221811560724,0.40138174905720153,0.38674807943180173,0.0012144406788493732,110384,0.9999365890335263,0.9942963871457887,-0.22058613161944907,1.3525161996233168,2345,0.3720053523840945,0.3981118853404292,False,,,,,,,10.0,12,10,0.8333333333333334,0.38403429413959755,0.015653450009511644,activity,relative volume doubled against yesterday's,KILLED,,,,,,,0.07058823529411762,0.12803851738112698,-0.056122448979591955,-0.07980121234896795,0.0,0.015934274148955336,,,,,,
A_relvol_ge3,hit_p20_30d,30,74574,587082,392,2345,12,0.20401212218735754,0.18646287912080425,0.20520154299001359,0.0012870707045511865,74401,0.9976801566229517,0.9942036459067555,-0.11894208026560493,4.500059843259045,2345,0.19337073753087547,0.2152841426407305,False,,,,,,,7.0,12,10,0.8333333333333334,0.20392468483999568,0.014763858717515487,activity,today's volume >= 3x its own trailing 20-day median,KILLED,,,,,,,0.07534246575342474,0.13608476105349293,-0.07017543859649134,-0.09215904846684789,-0.005515430167338797,0.004060795003084331,,,,,,
A_vol_accel_ge2,hit_p20_20d,20,110391,587082,392,2345,12,0.12805391743892164,0.1305899346258274,0.12881078779533267,0.0010138616108099192,110384,0.9999365890335263,0.9941241694864272,-0.07568703564110324,2.8285921674398606,2345,0.12048383303544123,0.13628719532189626,False,,,,,,,10.0,12,10,0.8333333333333334,0.12789311295768752,0.015653450009511644,activity,relative volume doubled against yesterday's,KILLED,0.05681818181818188,0.10070124546979456,-0.04477611940298509,-0.06472461302355643,0.0,0.011211021477910654,,,,,,,,,,,,
E_xsrank_ge99,hit_p10_30d,30,6546,587082,385,2332,12,0.44393522761992055,0.40138174905720153,0.44665789880860274,0.00621910899371415,6463,0.9873205010693553,0.9939043478309946,-0.2722671188682191,3.433626861220829,2332,0.4235803460373454,0.4636647552744934,False,,,,,,,5.0,12,10,0.8333333333333334,0.4405917706888581,0.04078826764436297,leadership,causal cross-sectional rank of relative volume >= 0.99,KILLED,,,,,,,0.08605711030406604,0.16047423176034353,-0.08993619439858797,-0.1099081866978241,-0.019607843137254832,0.0028951707258274197,,,,,,
B_relvol3_premove_p3lt2,hit_p10_30d,30,37428,587082,392,2303,12,0.33071497274767553,0.40138174905720153,0.33279671885854756,0.002420209685756963,37426,0.9999465640696804,0.9937446915973034,-0.20817461108720292,0.278181259046685,2303,0.31340765743520427,0.34801832831890955,False,,,,,,,9.0,12,7,0.5833333333333334,0.3295610333055563,0.020439243347226674,premove,3x volume AND prior 3-day return below +2 %,KILLED,,,,,,,0.0535714285714286,0.10825325670114622,-0.041363311447633166,-0.07437199326149677,0.0,0.003170791109773492,,,,,,
CHAIN_5_full,hit_p10_20d,20,1377,587082,323,972,12,0.3732752360203341,0.3274380750900215,0.3757443718228032,0.005911090742958786,1377,1.0,0.9934286818682492,-0.24691358024691024,1.9497329865452515,972,0.3423438675696012,0.404548343605547,False,,,,,,,7.0,12,9,0.75,0.3690388848129127,0.03994190268700073,chain,shock + not run + below high + leadership + light sell-side,KILLED,0.07402031930333819,0.11952407615533672,-0.0700644015101044,-0.08735340735665896,-0.014084507042253502,-0.0006581481582820298,,,,,,,,,,,,
E_xsrank_ge90,hit_p20_30d,30,58245,587082,392,2347,12,0.21136578247059834,0.18646287912080425,0.21280270563329373,0.001746244649430486,58101,0.9975276847798095,0.9932476273766707,-0.14369231626953916,4.607595031224235,2347,0.2007855187166518,0.22338667877081025,False,,,,,,,7.0,12,10,0.8333333333333334,0.21103212671244695,0.017563739376770537,leadership,causal cross-sectional rank of relative volume >= 0.90,KILLED,,,,,,,0.07853403141361248,0.14243964911156343,-0.07788161993769471,-0.09943210905197924,-0.013157894736842035,0.00412803616917301,,,,,,
B_relvol2_atbreakout,hit_p20_30d,30,38754,587082,392,2214,12,0.18220054704030553,0.18646287912080425,0.18353216102460815,0.001116192545803261,38727,0.9993032977241059,0.9927445196642303,-0.1331613984302621,3.5952192387448787,2214,0.1699469443195817,0.19530877817052258,False,,,,,,,7.0,12,9,0.75,0.18237200259235256,0.016204778861536873,premove,2x volume AND within 1 % of the 20-day high,KILLED,,,,,,,0.05633802816901423,0.12003377767164994,-0.06002440717785379,-0.08579620629582979,0.0,0.0013329631477720224,,,,,,
