mechanism,test,variant,split,h,outcome,n_rows,n_signal,episodes,lift_vs_base,incremental_vs_best_baseline,passed,note
hidden_replenishment,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
hidden_replenishment,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
hidden_replenishment,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
hidden_replenishment,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
hidden_replenishment,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
hidden_replenishment,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
hidden_replenishment,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
hidden_replenishment,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
ignition,real,holdout,holdout,180,down,914,2,2,0.1991247265,0.04416961131,,best simple baseline = imb_l1; outcome = down; direction = -1
ignition,baseline_comparison,state - imb_l1,holdout,180,down,914,2,2,0.1991247265,0.04416961131,False,"block bootstrap 95% CI [-0.5122, 0.6046] (blocks of 20 rows, 456 resamples)"
ignition,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
ignition,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
ignition,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
ignition,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
ignition,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
ignition,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
ignition,graded_score,score_ge_0.6,holdout,180,down,914,2,2,0.1991247265,0.04416961131,,
ignition,timestamp_permutation,circular shift within symbol,holdout,180,down,914,2,2,0.1991247265,,False,"p = 0.6777 over 300 permutations; null mean 0.1675, null p95 0.6991; BH-FDR q=None pass=None"
ignition,side_flip,mirror → P(up),holdout,180,up,914,3,2,-0.2297592998,,False,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
ignition,anchor_shift,placebo_shift_-h,holdout,180,down,914,3,3,0.3657913931,0.210836278,False,placebo must show |lift| < ½ real lift
ignition,anchor_shift,leak_control_shift_+h,holdout,180,down,914,2,2,0.6991247265,0.5441696113,,future-shifted signal: expected to inflate (sensitivity)
ignition,removal,largest_wall_removed,holdout,180,down,914,2,2,0.1991247265,0.0649122807,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
ignition,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,2,2,0.1848484848,0.02671755725,True,
ignition,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,2,2,0.1850961538,0.01711026616,True,
ignition,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,1,1,-0.2911694511,-0.4436090226,False,
ignition,leave_one_symbol_out,without GP,holdout,180,down,847,2,2,0.1953955136,0.04339622642,True,
ignition,leave_one_symbol_out,without IPDC,holdout,180,down,847,2,2,0.1930342385,0.04212454212,True,
ignition,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,2,2,0.2091346154,0.06126482213,True,
ignition,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,1,1,0.7226890756,0.6044444444,True,
ignition,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,2,2,0.1976744186,0.03731343284,True,
ignition,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,2,2,0.1909090909,0.02611940299,True,
ignition,leave_one_symbol_out,without PTL,holdout,180,down,833,2,2,0.1818727491,0.01879699248,True,
ignition,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,2,2,0.2070217918,0.05118110236,True,
ignition,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,2,2,0.201814059,0.03429602888,True,
ignition,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,2,2,0.2106842737,0.06640625,True,
ignition,liquidity_split,top,holdout,180,down,453,1,1,-0.3245033113,-0.4906832298,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
ignition,liquidity_split,mid,holdout,180,down,461,1,1,0.7223427332,0.5901639344,True,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
inventory_rebalancing,real,holdout,holdout,180,move,914,2,2,-0.5306345733,-0.5928270042,,best simple baseline = price_only_response; outcome = move; direction = 0
inventory_rebalancing,baseline_comparison,state - price_only_response,holdout,180,move,914,2,2,-0.5306345733,-0.5928270042,False,"block bootstrap 95% CI [-0.6636, -0.5179] (blocks of 20 rows, 442 resamples)"
inventory_rebalancing,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
inventory_rebalancing,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
inventory_rebalancing,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
inventory_rebalancing,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
inventory_rebalancing,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
inventory_rebalancing,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
inventory_rebalancing,graded_score,score_ge_0.6,holdout,180,move,914,2,2,-0.5306345733,-0.5928270042,,
inventory_rebalancing,timestamp_permutation,circular shift within symbol,holdout,180,move,914,2,2,-0.5306345733,,False,"p = 1.0000 over 300 permutations; null mean -0.2223, null p95 0.4694; BH-FDR q=None pass=None"
inventory_rebalancing,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
inventory_rebalancing,anchor_shift,placebo_shift_-h,holdout,180,move,914,5,1,0.2693654267,0.2071729958,False,placebo must show |lift| < ½ real lift
inventory_rebalancing,anchor_shift,leak_control_shift_+h,holdout,180,move,914,2,2,-0.5306345733,-0.5928270042,,future-shifted signal: expected to inflate (sensitivity)
inventory_rebalancing,removal,largest_wall_removed,holdout,180,move,914,2,2,-0.5306345733,-0.5928270042,True,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
inventory_rebalancing,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,1,1,-0.5563636364,-0.6146993318,False,
inventory_rebalancing,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,2,2,-0.5528846154,-0.6123853211,False,
inventory_rebalancing,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,2,2,-0.508353222,-0.5738095238,False,
inventory_rebalancing,leave_one_symbol_out,without GP,holdout,180,move,847,2,2,-0.5360094451,-0.610619469,False,
inventory_rebalancing,leave_one_symbol_out,without IPDC,holdout,180,move,847,2,2,-0.520661157,-0.5813953488,False,
inventory_rebalancing,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,2,2,-0.5180288462,-0.5862884161,False,
inventory_rebalancing,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,2,2,-0.5030012005,-0.5613207547,False,
inventory_rebalancing,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,2,2,-0.5406976744,-0.5956043956,False,
inventory_rebalancing,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,2,2,-0.5431818182,-0.6073752711,False,
inventory_rebalancing,leave_one_symbol_out,without PTL,holdout,180,move,833,1,1,-0.5522208884,-0.600896861,False,
inventory_rebalancing,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,2,2,-0.5242130751,-0.5910165485,False,
inventory_rebalancing,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,2,2,-0.5272108844,-0.5904977376,False,
inventory_rebalancing,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,2,2,-0.5150060024,-0.5761124122,False,
inventory_rebalancing,liquidity_split,top,holdout,180,move,453,2,2,-0.5364238411,-0.611814346,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
inventory_rebalancing,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
layering_like,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
layering_like,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
layering_like,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
layering_like,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
layering_like,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
layering_like,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
layering_like,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
layering_like,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
layering_like,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
layering_like,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
layering_like,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
layering_like,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
layering_like,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
layering_like,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
layering_like,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
layering_like,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
layering_like,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
layering_like,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
layering_like,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
layering_like,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
layering_like,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
layering_like,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
layering_like,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
layering_like,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
layering_like,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
layering_like,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
layering_like,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
layering_like,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
layering_like,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
liquidity_depletion,real,holdout,holdout,180,down,914,11,5,0.4263974537,0.2714423386,,best simple baseline = imb_l1; outcome = down; direction = -1
liquidity_depletion,baseline_comparison,state - imb_l1,holdout,180,down,914,11,5,0.4263974537,0.2714423386,False,"block bootstrap 95% CI [-0.3885, 0.3871] (blocks of 20 rows, 500 resamples)"
liquidity_depletion,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
liquidity_depletion,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
liquidity_depletion,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
liquidity_depletion,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
liquidity_depletion,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
liquidity_depletion,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
liquidity_depletion,graded_score,score_ge_0.6,holdout,180,down,914,11,5,0.4263974537,0.2714423386,,
liquidity_depletion,timestamp_permutation,circular shift within symbol,holdout,180,down,914,11,5,0.4263974537,,False,"p = 0.1030 over 300 permutations; null mean 0.0409, null p95 0.4264; BH-FDR q=None pass=None"
liquidity_depletion,side_flip,mirror → P(up),holdout,180,up,914,13,8,-0.07591314594,,False,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
liquidity_depletion,anchor_shift,placebo_shift_-h,holdout,180,down,914,15,8,0.1657913931,0.01083627797,True,placebo must show |lift| < ½ real lift
liquidity_depletion,anchor_shift,leak_control_shift_+h,holdout,180,down,914,15,7,-0.1008752735,-0.2558303887,,future-shifted signal: expected to inflate (sensitivity)
liquidity_depletion,removal,largest_wall_removed,holdout,180,down,914,11,5,0.4263974537,0.292185008,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
liquidity_depletion,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,11,5,0.4121212121,0.2539902845,True,
liquidity_depletion,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,11,5,0.4123688811,0.2443829934,True,
liquidity_depletion,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,10,4,0.4088305489,0.2563909774,True,
liquidity_depletion,leave_one_symbol_out,without GP,holdout,180,down,847,11,5,0.4226682409,0.2706689537,True,
liquidity_depletion,leave_one_symbol_out,without IPDC,holdout,180,down,847,11,5,0.4203069658,0.2693972694,True,
liquidity_depletion,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,7,4,0.4234203297,0.2755505364,True,
liquidity_depletion,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,11,5,0.4499618029,0.3317171717,True,
liquidity_depletion,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,11,5,0.4249471459,0.2645861601,True,
liquidity_depletion,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,9,3,0.5797979798,0.4150082919,True,
liquidity_depletion,leave_one_symbol_out,without PTL,holdout,180,down,833,11,5,0.4091454764,0.2460697198,True,
liquidity_depletion,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,11,5,0.434294519,0.2784538296,True,
liquidity_depletion,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,11,5,0.4290867862,0.2615687562,True,
liquidity_depletion,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,7,4,0.2821128451,0.1378348214,True,
liquidity_depletion,liquidity_split,top,holdout,180,down,453,4,1,0.4254966887,0.2593167702,True,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
liquidity_depletion,liquidity_split,mid,holdout,180,down,461,7,4,0.4366284475,0.3044496487,True,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
liquidity_run,real,holdout,holdout,180,up,914,0,0,,,,best simple baseline = imb_l1; outcome = up; direction = 1
liquidity_run,baseline_comparison,state - imb_l1,holdout,180,up,914,0,0,,,False,no valid bootstrap resamples
liquidity_run,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
liquidity_run,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
liquidity_run,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
liquidity_run,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
liquidity_run,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
liquidity_run,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
liquidity_run,graded_score,score_ge_0.6,holdout,180,up,914,0,0,,,,
liquidity_run,timestamp_permutation,circular shift within symbol,holdout,180,up,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
liquidity_run,side_flip,mirror → P(down),holdout,180,down,914,1,1,-0.3008752735,,False,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
liquidity_run,anchor_shift,placebo_shift_-h,holdout,180,up,914,0,0,,,,placebo must show |lift| < ½ real lift
liquidity_run,anchor_shift,leak_control_shift_+h,holdout,180,up,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
liquidity_run,removal,largest_wall_removed,holdout,180,up,914,0,0,,,,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
liquidity_run,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,0,0,,,,
liquidity_run,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,0,0,,,,
liquidity_run,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,0,0,,,,
liquidity_run,leave_one_symbol_out,without GP,holdout,180,up,847,0,0,,,,
liquidity_run,leave_one_symbol_out,without IPDC,holdout,180,up,847,0,0,,,,
liquidity_run,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,0,0,,,,
liquidity_run,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,0,0,,,,
liquidity_run,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,0,0,,,,
liquidity_run,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,0,0,,,,
liquidity_run,leave_one_symbol_out,without PTL,holdout,180,up,833,0,0,,,,
liquidity_run,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,0,0,,,,
liquidity_run,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,0,0,,,,
liquidity_run,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,0,0,,,,
liquidity_run,liquidity_split,top,holdout,180,up,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
liquidity_run,liquidity_split,mid,holdout,180,up,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
liquidity_sweep,real,holdout,holdout,180,down,914,4,4,-0.05087527352,-0.2058303887,,best simple baseline = imb_l1; outcome = down; direction = -1
liquidity_sweep,baseline_comparison,state - imb_l1,holdout,180,down,914,4,4,-0.05087527352,-0.2058303887,False,"block bootstrap 95% CI [-0.5214, 0.2406] (blocks of 20 rows, 495 resamples)"
liquidity_sweep,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
liquidity_sweep,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
liquidity_sweep,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
liquidity_sweep,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
liquidity_sweep,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
liquidity_sweep,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
liquidity_sweep,graded_score,score_ge_0.6,holdout,180,down,914,4,4,-0.05087527352,-0.2058303887,,
liquidity_sweep,timestamp_permutation,circular shift within symbol,holdout,180,down,914,4,4,-0.05087527352,,False,"p = 0.9003 over 300 permutations; null mean 0.1475, null p95 0.6991; BH-FDR q=None pass=None"
liquidity_sweep,side_flip,mirror → P(up),holdout,180,up,914,8,5,0.02024070022,,True,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
liquidity_sweep,anchor_shift,placebo_shift_-h,holdout,180,down,914,11,5,-0.1190570917,-0.2740122069,False,placebo must show |lift| < ½ real lift
liquidity_sweep,anchor_shift,leak_control_shift_+h,holdout,180,down,914,1,1,0.6991247265,0.5441696113,,future-shifted signal: expected to inflate (sensitivity)
liquidity_sweep,removal,largest_wall_removed,holdout,180,down,914,4,4,-0.05087527352,-0.1850877193,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
liquidity_sweep,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,4,4,-0.06515151515,-0.2232824427,False,
liquidity_sweep,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,4,4,-0.06490384615,-0.2328897338,False,
liquidity_sweep,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,2,2,0.2088305489,0.05639097744,True,
liquidity_sweep,leave_one_symbol_out,without GP,holdout,180,down,847,4,4,-0.05460448642,-0.2066037736,False,
liquidity_sweep,leave_one_symbol_out,without IPDC,holdout,180,down,847,4,4,-0.05696576151,-0.2078754579,False,
liquidity_sweep,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,4,4,-0.04086538462,-0.1887351779,False,
liquidity_sweep,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,3,3,-0.2773109244,-0.3955555556,False,
liquidity_sweep,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,4,4,-0.0523255814,-0.2126865672,False,
liquidity_sweep,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,4,4,-0.05909090909,-0.223880597,False,
liquidity_sweep,leave_one_symbol_out,without PTL,holdout,180,down,833,4,4,-0.0681272509,-0.2312030075,False,
liquidity_sweep,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,3,3,0.0403551251,-0.1154855643,False,
liquidity_sweep,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,4,4,-0.04818594104,-0.2157039711,False,
liquidity_sweep,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,4,4,-0.03931572629,-0.18359375,False,
liquidity_sweep,liquidity_split,top,holdout,180,down,453,2,2,0.1754966887,0.009316770186,True,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
liquidity_sweep,liquidity_split,mid,holdout,180,down,461,2,2,-0.2776572668,-0.4098360656,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
liquidity_vacuum,real,holdout,holdout,180,down,914,0,0,,,,best simple baseline = imb_l1; outcome = down; direction = -1
liquidity_vacuum,baseline_comparison,state - imb_l1,holdout,180,down,914,0,0,,,False,no valid bootstrap resamples
liquidity_vacuum,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
liquidity_vacuum,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
liquidity_vacuum,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
liquidity_vacuum,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
liquidity_vacuum,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
liquidity_vacuum,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
liquidity_vacuum,graded_score,score_ge_0.6,holdout,180,down,914,0,0,,,,
liquidity_vacuum,timestamp_permutation,circular shift within symbol,holdout,180,down,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
liquidity_vacuum,side_flip,mirror → P(up),holdout,180,up,914,0,0,,,,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
liquidity_vacuum,anchor_shift,placebo_shift_-h,holdout,180,down,914,4,1,-0.3008752735,-0.4558303887,,placebo must show |lift| < ½ real lift
liquidity_vacuum,anchor_shift,leak_control_shift_+h,holdout,180,down,914,9,2,-0.3008752735,-0.4558303887,,future-shifted signal: expected to inflate (sensitivity)
liquidity_vacuum,removal,largest_wall_removed,holdout,180,down,914,0,0,,,,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
liquidity_vacuum,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without GP,holdout,180,down,847,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without IPDC,holdout,180,down,847,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without PTL,holdout,180,down,833,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,0,0,,,,
liquidity_vacuum,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,0,0,,,,
liquidity_vacuum,liquidity_split,top,holdout,180,down,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
liquidity_vacuum,liquidity_split,mid,holdout,180,down,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
metaorder_impact,real,holdout,holdout,180,down,914,1,1,-0.3008752735,-0.4558303887,,best simple baseline = imb_l1; outcome = down; direction = -1
metaorder_impact,baseline_comparison,state - imb_l1,holdout,180,down,914,1,1,-0.3008752735,-0.4558303887,False,"block bootstrap 95% CI [-0.5495, -0.3710] (blocks of 20 rows, 351 resamples)"
metaorder_impact,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
metaorder_impact,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
metaorder_impact,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
metaorder_impact,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
metaorder_impact,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
metaorder_impact,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
metaorder_impact,graded_score,score_ge_0.6,holdout,180,down,914,1,1,-0.3008752735,-0.4558303887,,
metaorder_impact,timestamp_permutation,circular shift within symbol,holdout,180,down,914,1,1,-0.3008752735,,False,"p = 1.0000 over 300 permutations; null mean 0.2891, null p95 0.6991; BH-FDR q=None pass=None"
metaorder_impact,side_flip,mirror → P(up),holdout,180,up,914,0,0,,,,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
metaorder_impact,anchor_shift,placebo_shift_-h,holdout,180,down,914,7,4,0.4134104408,0.2584553256,False,placebo must show |lift| < ½ real lift
metaorder_impact,anchor_shift,leak_control_shift_+h,holdout,180,down,914,1,1,0.6991247265,0.5441696113,,future-shifted signal: expected to inflate (sensitivity)
