symbol,file,file_bytes,lines_physical,header_ok,rows_raw,rows_skipped_by_parser,daily_file_present,daily_header_ok,daily_rows,daily_date_unparseable,daily_date_duplicates,daily_first,daily_last,status,ts_unparseable,nonnumeric_closing,nonnumeric_opening,nonnumeric_high,nonnumeric_low,nonnumeric_volume,seconds_nonzero,rows_unusable,rows_usable,non_monotonic_rows,duplicate_ts_rows,duplicate_ts_distinct,duplicate_ts_conflicting_prices,first_ts,last_ts,days,rows_fri_sat,days_fri_sat,rows_outside_strict_session,rows_outside_loose_session,gap_1min_share,gap_2min_share,gap_gt5min_share,rows_per_day_p10,rows_per_day_median,rows_per_day_p90,rows_per_day_max,days_with_1_row,days_with_lt5_rows,rows_nonpositive_price,rows_negative_volume,rows_zero_volume,rows_volume_1,rows_ohlc_equal,rows_off_tick_grid,rows_ohlc_violation,rows_high_lt_low,rows_minute_jump_ge10pct,rows_minute_jump_ge10pct_finite,rows_minute_jump_through_zero,rows_spike_and_revert,days_gap_zero_endpoint,days_gap_beyond_band,days_gap_gt20pct,rows_floor_era,days_floor_era,ohlc_equal_share_floor,ohlc_equal_share_nonfloor,days_not_in_daily_file,rows_snapshot_prev_session,rows_snapshot_same_day_multirow,xcheck_days,xcheck_close_mismatch,xcheck_close_within_day_range,xcheck_high_mismatch,xcheck_high_minute_above_daily,xcheck_low_mismatch,xcheck_low_minute_below_daily,xcheck_volume_untestable_daily_zero,xcheck_volume_mismatch_5pct,xcheck_volume_minute_gt_daily,xcheck_volume_minute_lt_daily,xcheck_volume_minute_gt_2x_daily,xcheck_days_in_daily_not_minute,xcheck_days_in_minute_not_daily,minute_start_vs_daily_start_days,daily_rows_in_minute_era,days_gap_beyond_band_daily_agrees,days_gap_beyond_band_daily_disagrees,days_gap_beyond_band_daily_untestable,calendar_days_in_span,days_present,days_missing,missing_share,longest_missing_run
BSC,BSC.csv,12325638,266741,True,266740,0,True,True,2704.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266740.0,0.0,0.0,0.0,0.0,2015-10-15 10:42:00,2024-01-31 14:28:00,1989.0,270.0,37.0,3467.0,195.0,0.5766625999524081,0.2975135126968359,0.027697723521346473,69.0,117.0,230.0,283.0,33.0,53.0,0.0,0.0,2.0,2024.0,205801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,71430.0,369.0,0.6180316393672126,0.8276841943576878,47.0,6.0,90.0,1942.0,149.0,147.0,79.0,2.0,43.0,4.0,0.0,250.0,195.0,55.0,75.0,27.0,47.0,1109.0,1983.0,3.0,1.0,0.0,2002.0,1989.0,13.0,0.006493506493506494,1.0
BSCCL,BSCCL.csv,8844538,187551,True,187550,0,True,True,2694.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187550.0,0.0,0.0,0.0,0.0,2015-10-15 10:36:00,2024-01-31 14:28:00,1981.0,255.0,37.0,1973.0,186.0,0.4999003066244901,0.31644832919291477,0.059277142195086466,5.0,94.0,184.0,260.0,68.0,182.0,0.0,0.0,1.0,2011.0,153091.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,10826.0,356.0,0.7148531313504526,0.8224802516919038,47.0,26.0,86.0,1934.0,168.0,162.0,75.0,2.0,38.0,0.0,0.0,271.0,197.0,74.0,75.0,25.0,47.0,1109.0,1973.0,1.0,2.0,0.0,2002.0,1981.0,21.0,0.01048951048951049,3.0
BSRMLTD,BSRMLTD.csv,5914526,128845,True,128844,0,True,True,2044.0,0.0,0.0,2015-04-27,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128844.0,0.0,0.0,0.0,0.0,2015-10-15 10:38:00,2024-01-31 14:12:00,1940.0,276.0,36.0,1442.0,231.0,0.3180672004034546,0.38890027107104586,0.11548099350690286,3.0,64.0,119.0,239.0,100.0,256.0,1.0,0.0,2.0,1283.0,116036.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,5964.0,324.0,0.880617035546613,0.9015625,46.0,19.0,85.0,1894.0,215.0,210.0,61.0,2.0,58.0,5.0,0.0,265.0,197.0,68.0,77.0,26.0,46.0,171.0,1933.0,1.0,3.0,0.0,2002.0,1940.0,63.0,0.03146853146853147,5.0
BSRMSTEEL,BSRMSTEEL.csv,4426422,100121,True,100120,0,True,True,2678.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100120.0,0.0,0.0,0.0,0.0,2015-10-15 10:44:00,2024-01-31 14:19:00,1961.0,219.0,35.0,1336.0,187.0,0.25412850579162377,0.3642559520777514,0.18625902871871147,5.0,44.0,103.0,261.0,66.0,196.0,2.0,0.0,2.0,1060.0,92257.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,3.0,0.0,7492.0,342.0,0.9153764014949279,0.9219566437794188,45.0,15.0,75.0,1916.0,249.0,245.0,45.0,1.0,22.0,2.0,0.0,280.0,195.0,85.0,75.0,28.0,45.0,1109.0,1958.0,2.0,1.0,0.0,2002.0,1961.0,41.0,0.02047952047952048,3.0
BXPHARMA,BXPHARMA.csv,9763137,208706,True,208705,0,True,True,2702.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208705.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:22:00,1987.0,240.0,37.0,2839.0,196.0,0.5401948548263819,0.29337067889588714,0.05170812411110789,9.0,90.0,223.0,278.0,41.0,121.0,1.0,0.0,2.0,1452.0,151448.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,23615.0,363.0,0.7011221681134872,0.728785996001945,47.0,29.0,75.0,1940.0,156.0,153.0,67.0,3.0,47.0,2.0,0.0,249.0,186.0,63.0,74.0,27.0,47.0,1109.0,1981.0,1.0,2.0,0.0,2002.0,1987.0,15.0,0.007492507492507493,2.0
BXSYNTH,BXSYNTH.csv,43,1,True,0,0,True,True,1866.0,0.0,0.0,2012-10-01,2020-09-07,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.0,,,,,,,,
CAPITECGBF,CAPITECGBF.csv,468724,10432,True,10431,0,True,True,87.0,0.0,0.0,2023-10-17,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10431.0,0.0,0.0,0.0,0.0,2023-10-17 10:00:00,2024-01-31 14:23:00,73.0,0.0,0.0,0.0,0.0,0.7378837613438888,0.1428847267812319,0.03321104460320525,24.8,150.0,222.6,241.0,1.0,1.0,0.0,0.0,0.0,179.0,8059.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10431.0,73.0,0.7726009011600038,,0.0,0.0,0.0,73.0,1.0,1.0,9.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,,,,73.0,73.0,0.0,0.0,0.0
CAPMBDBLMF,CAPMBDBLMF.csv,2045323,47658,True,47657,0,True,True,1531.0,0.0,0.0,2017-01-12,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47657.0,0.0,0.0,0.0,0.0,2017-01-12 10:33:00,2024-01-31 14:20:00,1503.0,0.0,0.0,435.0,22.0,0.3782770724097586,0.1782727390908697,0.25367248775837414,2.0,18.0,82.0,209.0,117.0,288.0,0.0,0.0,1.0,879.0,44010.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,5658.0,260.0,0.9413220219158713,0.9210695492749827,1.0,25.0,11.0,1502.0,448.0,441.0,55.0,2.0,53.0,5.0,0.0,110.0,70.0,40.0,15.0,15.0,1.0,0.0,1531.0,1.0,0.0,0.0,1666.0,1503.0,163.0,0.09783913565426171,15.0
CAPMIBBLMF,CAPMIBBLMF.csv,3344569,75964,True,75963,0,True,True,1346.0,0.0,0.0,2018-03-05,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75963.0,0.0,0.0,0.0,0.0,2018-03-05 10:38:00,2024-01-31 14:29:00,1320.0,0.0,0.0,450.0,22.0,0.4453063247725842,0.1866350495022976,0.1755556448695792,9.0,47.0,123.0,203.0,29.0,74.0,0.0,0.0,1.0,1075.0,68210.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,5.0,1.0,16528.0,328.0,0.9142666989351403,0.8933961470514007,0.0,2.0,11.0,1320.0,305.0,300.0,77.0,1.0,85.0,4.0,0.0,90.0,55.0,35.0,10.0,12.0,0.0,0.0,1346.0,2.0,3.0,0.0,1383.0,1320.0,63.0,0.0455531453362256,15.0
CBLPBOND,CBLPBOND.csv,43,1,True,0,0,True,True,1.0,0.0,0.0,2022-08-14,2022-08-14,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
CENTRALINS,CENTRALINS.csv,3332640,75416,True,75415,0,True,True,2674.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75415.0,0.0,0.0,0.0,0.0,2015-10-15 12:54:00,2024-01-31 14:25:00,1957.0,106.0,36.0,737.0,161.0,0.4760543439788723,0.15882545127828146,0.19996460562498297,3.0,20.0,108.0,244.0,94.0,355.0,1.0,0.0,1.0,1055.0,60358.0,0.0,0.0,0.0,3.0,2.0,1.0,26.0,1.0,4.0,1.0,12935.0,370.0,0.8790877464244299,0.7840428937259923,46.0,72.0,122.0,1911.0,632.0,612.0,107.0,6.0,65.0,8.0,0.0,237.0,164.0,73.0,60.0,28.0,46.0,1109.0,1953.0,1.0,3.0,0.0,2002.0,1957.0,45.0,0.022477522477522476,2.0
CENTRALPHL,CENTRALPHL.csv,8481897,188796,True,188795,0,True,True,2500.0,0.0,0.0,2013-08-14,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188795.0,0.0,0.0,0.0,0.0,2015-10-15 10:42:00,2024-01-31 14:29:00,1992.0,200.0,37.0,1929.0,191.0,0.45891125945514794,0.3109853696139784,0.07877282484756669,29.100000000000023,86.0,176.9000000000001,268.0,40.0,75.0,0.0,0.0,1.0,1125.0,166612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,42657.0,368.0,0.7618913660126122,0.9177079199113167,47.0,31.0,87.0,1945.0,311.0,307.0,187.0,2.0,174.0,5.0,0.0,258.0,183.0,75.0,68.0,25.0,47.0,792.0,1984.0,1.0,1.0,0.0,2002.0,1992.0,10.0,0.004995004995004995,1.0
CITYBANK,CITYBANK.csv,8204810,181954,True,181953,0,True,True,2702.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181953.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:29:00,1988.0,228.0,35.0,1536.0,179.0,0.4089017308921179,0.36433751007140275,0.06795210179757175,10.0,94.0,161.0,267.0,32.0,92.0,0.0,0.0,1.0,1157.0,165764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11873.0,369.0,0.9415480501979281,0.9088958137347131,45.0,38.0,63.0,1943.0,152.0,149.0,82.0,2.0,56.0,4.0,0.0,242.0,185.0,57.0,73.0,25.0,45.0,1109.0,1982.0,1.0,2.0,0.0,2002.0,1988.0,14.0,0.006993006993006993,4.0
CITYGENINS,CITYGENINS.csv,6150828,137442,True,137441,0,True,True,2703.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137441.0,0.0,0.0,0.0,0.0,2015-10-15 12:40:00,2024-01-31 14:22:00,1990.0,169.0,37.0,1374.0,167.0,0.4916021291832471,0.21033436445651932,0.1389063203667747,14.0,54.0,150.10000000000014,267.0,38.0,65.0,1.0,0.0,2.0,1059.0,115560.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,26101.0,370.0,0.8786636527336117,0.8319202442967487,47.0,58.0,96.0,1943.0,546.0,543.0,158.0,4.0,136.0,5.0,0.0,248.0,180.0,68.0,64.0,25.0,47.0,1109.0,1982.0,1.0,1.0,0.0,2002.0,1990.0,12.0,0.005994005994005994,1.0
CLICL,CLICL.csv,1813296,41248,True,41247,0,True,True,323.0,0.0,0.0,2022-10-30,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41247.0,0.0,0.0,0.0,0.0,2022-10-30 11:00:00,2024-01-31 14:24:00,309.0,0.0,0.0,49.0,0.0,0.7042356734574234,0.13864868826029605,0.052005471688895404,41.8,127.0,235.2,270.0,0.0,0.0,0.0,0.0,0.0,899.0,31607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41247.0,309.0,0.7662860329236065,,0.0,0.0,0.0,309.0,9.0,9.0,6.0,0.0,11.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,323.0,,,,310.0,309.0,1.0,0.0032258064516129032,1.0
CNATEX,CNATEX.csv,5272955,123155,True,123154,0,True,True,2089.0,0.0,0.0,2015-01-21,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123154.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:27:00,1918.0,224.0,37.0,1225.0,237.0,0.28502260054769213,0.39476723085552146,0.142284469959418,7.0,57.0,118.0,258.0,96.0,164.0,0.0,0.0,1.0,927.0,116976.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,3.0,1.0,13109.0,291.0,0.8743611259440079,0.9588259348448362,46.0,100.0,89.0,1872.0,345.0,344.0,150.0,5.0,127.0,2.0,0.0,289.0,208.0,81.0,81.0,27.0,46.0,267.0,1913.0,1.0,2.0,0.0,2002.0,1918.0,84.0,0.04195804195804196,14.0
CONFIDCEM,CONFIDCEM.csv,6915612,147443,True,147442,0,True,True,2671.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147442.0,0.0,0.0,0.0,0.0,2015-10-15 10:42:00,2024-01-31 14:28:00,1957.0,166.0,37.0,1463.0,177.0,0.44447193868783724,0.2942433927896347,0.10460872254871637,5.0,65.0,157.0,263.0,66.0,187.0,0.0,0.0,1.0,1287.0,122295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8970.0,334.0,0.8629877369007803,0.8272719394534636,47.0,7.0,92.0,1910.0,208.0,204.0,70.0,3.0,40.0,0.0,0.0,250.0,182.0,68.0,64.0,26.0,47.0,1109.0,1950.0,3.0,1.0,0.0,2002.0,1957.0,45.0,0.022477522477522476,3.0
CONTININS,CONTININS.csv,5887281,131950,True,131949,0,True,True,2684.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131949.0,0.0,0.0,0.0,0.0,2015-10-15 11:40:00,2024-01-31 14:26:00,1970.0,152.0,37.0,1051.0,164.0,0.5675686072365536,0.16767323952330762,0.12595111518014449,7.0,42.0,175.0,268.0,47.0,115.0,2.0,0.0,1.0,1789.0,102066.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,2.0,3.0,1.0,33938.0,367.0,0.7554658494902469,0.779779820632378,47.0,20.0,101.0,1923.0,558.0,551.0,97.0,4.0,94.0,5.0,0.0,237.0,177.0,60.0,58.0,27.0,47.0,1109.0,1964.0,1.0,2.0,0.0,2002.0,1970.0,32.0,0.015984015984015984,6.0
COPPERTECH,COPPERTECH.csv,3799521,84609,True,84608,0,True,True,973.0,0.0,0.0,2019-08-05,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84608.0,0.0,0.0,0.0,0.0,2019-08-05 10:30:00,2024-01-31 14:29:00,947.0,0.0,0.0,2062.0,20.0,0.6442786961666727,0.15940521868014965,0.06416370829896846,2.0,91.0,192.39999999999998,265.0,81.0,180.0,0.0,0.0,1.0,638.0,65752.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,17731.0,290.0,0.6128813941684056,0.8206857365013382,1.0,7.0,7.0,946.0,72.0,71.0,11.0,0.0,15.0,0.0,0.0,66.0,44.0,22.0,10.0,13.0,1.0,0.0,973.0,1.0,1.0,0.0,1045.0,947.0,98.0,0.0937799043062201,10.0
CROWNCEMNT,CROWNCEMNT.csv,332709,7764,True,7763,0,True,True,2536.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7763.0,0.0,0.0,0.0,0.0,2022-02-23 10:12:00,2024-01-31 14:23:00,324.0,0.0,0.0,77.0,0.0,0.34251915580051084,0.14235784379620917,0.2984272079580589,1.0,14.0,58.0,173.0,66.0,119.0,0.0,0.0,0.0,263.0,7124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4460.0,222.0,0.9228699551569507,0.9106872540115047,0.0,6.0,0.0,324.0,36.0,35.0,4.0,0.0,3.0,0.0,0.0,15.0,11.0,4.0,3.0,2.0,0.0,3432.0,1815.0,,,,473.0,324.0,149.0,0.3150105708245243,18.0
CRYSTALINS,CRYSTALINS.csv,3330046,74863,True,74862,0,True,True,769.0,0.0,0.0,2020-12-21,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74862.0,0.0,0.0,0.0,0.0,2020-12-21 10:11:00,2024-01-31 14:28:00,755.0,0.0,0.0,686.0,17.0,0.6335703779669937,0.14528991863116844,0.08919535266574008,28.0,89.0,186.0,268.0,1.0,7.0,0.0,0.0,0.0,1027.0,53234.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,36923.0,370.0,0.735232781734962,0.687603785023327,0.0,0.0,0.0,755.0,94.0,94.0,8.0,0.0,21.0,2.0,0.0,35.0,20.0,15.0,3.0,0.0,0.0,0.0,769.0,1.0,0.0,0.0,758.0,755.0,3.0,0.00395778364116095,1.0
CVOPRL,CVOPRL.csv,9005424,191663,True,191662,0,True,True,2598.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191662.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:29:00,1936.0,239.0,37.0,2383.0,201.0,0.4981657759084153,0.32187997427869663,0.05453654217134183,4.0,94.0,195.0,270.0,92.0,199.0,1.0,0.0,1.0,1608.0,152230.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,42431.0,341.0,0.6528481534726969,0.8344713899926959,47.0,10.0,93.0,1889.0,135.0,133.0,83.0,2.0,51.0,5.0,0.0,238.0,186.0,52.0,77.0,26.0,47.0,1109.0,1929.0,2.0,0.0,0.0,2002.0,1936.0,66.0,0.03296703296703297,5.0
DACCADYE,DACCADYE.csv,4737468,108507,True,108506,0,True,True,2693.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108506.0,0.0,0.0,0.0,0.0,2015-10-15 10:36:00,2024-01-31 14:22:00,1979.0,182.0,37.0,2008.0,170.0,0.4012503872257738,0.26211195283824756,0.16538530137899313,6.0,36.0,131.20000000000005,249.0,64.0,159.0,0.0,0.0,2.0,1241.0,97178.0,0.0,0.0,0.0,5.0,5.0,0.0,52.0,0.0,7.0,1.0,27363.0,355.0,0.8367869020209773,0.915433247476677,47.0,44.0,78.0,1932.0,525.0,521.0,92.0,4.0,105.0,6.0,0.0,278.0,201.0,77.0,71.0,26.0,47.0,1109.0,1972.0,0.0,7.0,0.0,2002.0,1979.0,23.0,0.011488511488511488,2.0
DAFODILCOM,DAFODILCOM.csv,3849375,86794,True,86793,0,True,True,2565.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86793.0,0.0,0.0,0.0,0.0,2015-10-15 11:24:00,2024-01-31 14:28:00,1846.0,208.0,37.0,733.0,169.0,0.23932569719943023,0.37697623223892546,0.18977715516733965,5.0,43.0,91.0,194.0,76.0,166.0,1.0,0.0,1.0,779.0,81334.0,0.0,0.0,0.0,5.0,4.0,1.0,22.0,1.0,2.0,1.0,9218.0,261.0,0.756129312215231,0.9586077989042862,47.0,53.0,95.0,1799.0,453.0,449.0,64.0,6.0,64.0,3.0,0.0,265.0,189.0,76.0,80.0,31.0,47.0,1109.0,1844.0,1.0,1.0,0.0,2002.0,1846.0,156.0,0.07792207792207792,15.0
DBH,DBH.csv,3945092,86324,True,86323,0,True,True,2665.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86323.0,0.0,0.0,0.0,0.0,2015-10-15 10:46:00,2024-01-31 14:26:00,1951.0,237.0,37.0,1172.0,174.0,0.332041435547338,0.3208884464040203,0.18098421277200968,3.0,29.0,102.0,265.0,96.0,298.0,1.0,0.0,2.0,771.0,76968.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5186.0,339.0,0.9155418434246047,0.8900994614047845,48.0,31.0,83.0,1903.0,252.0,248.0,47.0,2.0,37.0,3.0,0.0,240.0,188.0,52.0,71.0,27.0,48.0,1109.0,1944.0,1.0,1.0,0.0,2002.0,1951.0,51.0,0.025474525474525476,4.0
DBH1STMF,DBH1STMF.csv,1463695,35855,True,35854,0,True,True,2574.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35854.0,0.0,0.0,0.0,0.0,2015-10-15 10:58:00,2024-01-31 14:28:00,1856.0,126.0,37.0,429.0,161.0,0.22527795752691335,0.15806812165421497,0.43029001705982706,2.0,13.0,42.0,210.0,127.0,330.0,2.0,0.0,2.0,459.0,34711.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,1.0,0.0,0.0,2708.0,250.0,0.9608567208271788,0.9687141736559464,46.0,116.0,103.0,1810.0,526.0,521.0,48.0,6.0,24.0,4.0,0.0,248.0,194.0,54.0,70.0,28.0,46.0,1109.0,1852.0,,,,2002.0,1856.0,146.0,0.07292707292707293,15.0
DBLPBOND,DBLPBOND.csv,516,12,True,11,0,True,True,13.0,0.0,0.0,2023-02-05,2024-02-19,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2023-02-05 13:35:00,2024-01-28 11:42:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,2.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.9090909090909091,,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,13.0,,,,238.0,7.0,231.0,0.9705882352941176,138.0
DELTALIFE,DELTALIFE.csv,7745130,165083,True,165082,0,True,True,2676.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165082.0,0.0,0.0,0.0,0.0,2015-10-15 10:52:00,2024-01-31 14:29:00,1990.0,210.0,37.0,3077.0,191.0,0.5340850562872489,0.24537071100973684,0.0938611335933093,12.0,61.0,201.0,276.0,37.0,90.0,0.0,0.0,2.0,1033.0,123018.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,45861.0,369.0,0.6505745622642333,0.7815904916080221,48.0,12.0,90.0,1942.0,260.0,256.0,68.0,3.0,44.0,3.0,0.0,245.0,190.0,55.0,71.0,27.0,48.0,1109.0,1983.0,1.0,0.0,0.0,2002.0,1990.0,12.0,0.005994005994005994,2.0
DELTASPINN,DELTASPINN.csv,4954058,115812,True,115811,0,True,True,2621.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115811.0,0.0,0.0,0.0,0.0,2015-10-15 11:08:00,2024-01-31 14:23:00,1905.0,167.0,37.0,1654.0,198.0,0.3535283479360174,0.32039576492897653,0.1503783821747757,3.0,50.0,124.0,265.0,112.0,213.0,1.0,0.0,1.0,969.0,106674.0,0.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,5.0,1.0,8798.0,282.0,0.8673562173221186,0.9255230672908898,46.0,69.0,85.0,1859.0,339.0,338.0,131.0,4.0,110.0,6.0,0.0,261.0,196.0,65.0,79.0,29.0,46.0,1109.0,1902.0,1.0,4.0,0.0,2002.0,1905.0,97.0,0.04845154845154845,10.0
DESCO,DESCO.csv,3101146,70206,True,70205,0,True,True,2605.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70205.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:17:00,1889.0,142.0,37.0,872.0,177.0,0.2024708706598747,0.3292786462907664,0.26719948474735056,3.0,31.0,75.0,264.0,101.0,240.0,1.0,0.0,2.0,800.0,66646.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2713.0,268.0,0.9428676741614449,0.9495643928169265,47.0,25.0,94.0,1842.0,345.0,340.0,61.0,3.0,31.0,3.0,0.0,260.0,190.0,70.0,64.0,28.0,47.0,1109.0,1884.0,,,,2002.0,1889.0,113.0,0.05644355644355644,8.0
DESHBANDHU,DESHBANDHU.csv,7018701,156165,True,156164,0,True,True,2695.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156164.0,0.0,0.0,0.0,0.0,2015-10-15 10:54:00,2024-01-31 14:29:00,1980.0,163.0,37.0,1904.0,184.0,0.48036112696518446,0.2349919576609765,0.11994110932392466,21.0,60.0,176.0,266.0,51.0,106.0,0.0,0.0,2.0,1444.0,134201.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,45325.0,366.0,0.7383563154991727,0.908840750999197,47.0,74.0,91.0,1933.0,418.0,414.0,147.0,3.0,141.0,4.0,0.0,266.0,185.0,81.0,75.0,27.0,47.0,1109.0,1974.0,1.0,1.0,0.0,2002.0,1980.0,22.0,0.01098901098901099,5.0
DGIC,DGIC.csv,2995178,67475,True,67474,0,True,True,702.0,0.0,0.0,2021-03-29,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67474.0,0.0,0.0,0.0,0.0,2021-03-29 10:00:00,2024-01-31 14:27:00,688.0,0.0,0.0,1115.0,22.0,0.6132872158835684,0.15378971640763034,0.09265414907315904,27.0,94.0,185.30000000000007,259.0,1.0,5.0,0.0,0.0,0.0,1186.0,51387.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,39791.0,370.0,0.8073936317257672,0.6957338438753026,0.0,0.0,0.0,688.0,53.0,53.0,13.0,0.0,10.0,1.0,0.0,23.0,18.0,5.0,2.0,0.0,0.0,0.0,702.0,1.0,0.0,0.0,691.0,688.0,3.0,0.004341534008683068,1.0
